the paul to and you of in is he it hi tatiana on are they have we out contd will for them with as gener at him go zozo thi get bizimungu what not up me from do then see no back into colonel soldier oliv all room take hand gregoir can that there door here now your look her be captain us off by one pull their roger hotel militia ha van un pleas my over through presid an children but gloria turn call jock run odett tutsi refuge sir who open come georg leav truck down know mr want two where let hutu benedict our head jeep good she gate wait man ye give watch crowd famili toward close if phone dont stop move car hous sit other lobbi work im behind some beer road more help arm around tri must time peopl xavier push like french say am wave wa how offic been rwandan put bik jump need would listen thoma kid cockroach front thank men radio tell money onto lieuten street armi away mill convoy collin peac woman ambassador could grab about stay report did rebel manag guest find noth os hurri sabena whi face arriv think tourist safe make way shake friend these kill neighbor insid walk feden were when along veri pick check women laugh bbc besid desk hold garindi dead drive across follow point lead theyr rutagunda talk window white ground onli mani among machet or anai anoth danc cut day rusesabagina driveway pistol key everyon break cant everyth jean hear sign thing twin read fire kiss bed gather should group togeth baptist voic shoot sever goe ill right fear appear name card pay littl list past pass eye soon feet pack next franc guard four excus news left just old gun place burst oh stand gone tear ask american park charg cri empti big bodi favor frighten drink command diplomat emerg sorri studi glass better murder scream carin music whiskey join heard african still nod those floor speed rush fall suddenli hundr terrifi great tabl so staff kigali roof after greet order god pocket bag war forc cook live ani pool rwanda smile airport young dress return reach last march chocol suit line send use belgian high militiaman keep outsid clamber whisper happen sleep blue alreadi crawl even three hang night fog box boy carri note between sound worri power throw bottl again dollar tv ten food clear someth understand shirt step light businessman almost doesnt word answer denver bang each side doe bush nun said id shout minist water fuck ballroom waiter silenc hug snatch anger corner slow porter fill blood die cover gunfir bu drag simon shock race flee bring tatsi state own rememb govern polic hop polit promis rais interahamw minut dial letter busi best accord kitchen speak lift air afraid girl care first conni begin thousand cluster except cours storm play hit bare lie garden victor meet recept anyth briefcas beat wall well five home bump ear under unit befor wrong got came bar bad approach protect countri had board mayb burn peer deal gorilla celebr uniform address stair thirti prepar fli spot show fenc enough black color same gentlemen pov traffic world rear stare film peacekeep chair policemen embrac miss swarm arrang comput most nervous set corridor moment elev knock papa desert button valet few slide shut trembl singl discov hope monitor italian trolley huddl new told until ceremoni beauti third enter becaus crew european dawn too tree matter mouth dog scotch buse finger quickli aid save wad calm true shot flash today club genocid swing broadcast coat satellit entranc husband seat wonder ive warehous driver ladi mean lot longer mass fax far small regist glad abandon explos plane short daniel connect number stori station mama fine weve scottish bill looter loos cheer press mob toyota urgent cloth clean wipe impress pour roar bunch wander final receptionist visa son crate passeng madam joy center flashlight suppli much buy armor accus wooden horn kivu hide herd newspap fix puzzl though metal asid rice figur boss spear life servic disappear wheel rain hat shoulder eat surround fight smell quick round bob extra sake angri anyon such tall nation interview wont drop long silent wide engin destroy sure lawn reveal import someon weep blow lobster chop hey start mimic escap horror crush full strong ahead africa stick anxiou cling hell beret print struggl feed mist batter alon load dancer forgiv politician makeshift signal larg announc camera himself land bribe edg plead sink climb control danger cloud sort luggag everywher panic crash stun embarrass spill footag beg soak traitor bedroom jam local bean made wish wild welcom thought sky lake bench peter brush wife glenmorangi book massacr lord everi roadblock second illumin daglish ever lodg path anymor smoke notic hurt indic travel wine deck went hallway re hooker startl wast agre wildli western older rolex anxieti chest toast explain rich troop splinter wear bathroom nonsens worker child catch properti dept neat perform wound honk prison rumor slightli dinner storeroom form til tie coach chain middl policeman dig team witch love visit grate soul craze occup mad grow switch instantli maid argu yourself tomorrow citi than serv saw price champagn wood offici screen spark reluctantli helmet week oil assist paul without relief hover dark cellar volkswagen gitarama ah deed unload thorn alright case sun whimper morn magnific town remain male paper intervent realli flower fled believ clump river done least mountain mose plan banner kneel distinguish foreign belt flight gap straight abov evacue snap godefroid wit slash carpent machin agreement squeez block fast fridg camp chao fresh hello sent maam click bird becom screech scatter infest doubl doubt babi tunnel slip six stock counter allow elit banquet handl snake twice stride mix class brother act smash closer job drum joke april present member speaker coffe canva weapon rifl distanc distant heavili crisp lost journalist shrub disbelief troup stage bug star worth blanket rise disturb christ beaten daughter militari cradl barricad total strike frenzi adult holi desper hole overheard british end bloodsh chase recogn receiv wind london spoken band interrupt tourism meat whip situat free loud thick massiv nail shower solomon ran seen luxuri laden don grove tanzania declar menu respons habyarimana hammer drawn weav cow met assur headquart cognac stadium tini spit spin ident aim near shame complet delight tune wideey contact yet spread gave usher dear bore forgotten ice cnn khaki peel super banker commit produc sob ahh neatli offer heav toss request trip shit flood roll femal triumphant bullet jacket ignor brotherinlaw eldest row decid terror repli tarmac fifti shove canadian trial bloodi handler laughter stream write alway may neck drunken reenforc cold reinforc garandi halt fling killer exot underneath discuss possess enrag confid year tiki profit twelv imposs onc housekeep cassava escort slap lamb advic clunk grolsch pathet rescu colson reed activ crime prime gendarm asleep blame spare quiet cancel damag mark cock kenya etc ya carlsberg disguis reliev staircas rest parad scamper earli swig dart towel stranger pole shutter exit kawunda slaughter oc meal youd strip bundl younger congratul grass ak file girlfriend hasnt registri cordless liar dish carpet stumbl clock abl goodby search taken kick hour malt scan unlucki huge perhap okay seradungu doctor combin stabil embassi brit late fool compound foot hard heavi robert hill ass dirt guy driven twenti dispers slosh madmen warmli grey deleg lid couch also build barrel pealiss drumbeat execut zambia financ commot overwhelm brake reserv bark pickup clerk numer nervou buzz forklift sweep mistak worthless frozen pace while real readi frantic decor butcher grand eleg person mandat cup earphon litter palm battalion cameraman ambush custom includ forward poster ralli draw missil code adjoin ghanian stifl havent focu evacu clipboard whatev wer led intercept sing sinc convers survivor 30 presidenti disgust sister trail drill didnt fetch aliv lock bend agenc crimin attend attent drape movi perfect tipali truth beneath tray special confess disarray red nowher yard scare finest echo date droop messag pakistani shell stomach photograph firework terribl clearli waken scoop unless clasp inde stove thicket tire piano lucki stuff repris youll doorway he pandemonium howev vo upon never lunch grenad dignitari rocket wet taunt belgium stagger revers junk staccato rare cleans transfer whistl count rumbl troubl problem boot 40 squeal rule yell pardon yellow ballsout consider sweetest concret certain hedg pride risk whisk pinch nigger faintest speci direct chef guardold supervis canadianfollow wreck supplier ishca crunch envelop zambi thrash china pleasur attitud angrili overhear insult asset passport rattl alphabet relax relat warm hurl overrun insignific bungalow costli jesu cautiou artilleri attract polystyren hoe hot drummer hor scrambl horangora fever mess endang lap orang windshield fit hypnot fade anim proce surgic silver bank zamacanga luck enorm fleme tip logo distilleri gon adjust iahne chimpanze barrier sellout veto drench ate maniac scruff filter loui unabl she render mingl independ hoot wash instruct disembark toy top tangl stack tom john circl luncheon took wisdom technic bosco provid rag raw seem salvat abroad press citronella lion marin gatehous preset fluster coin glow nos flop besieg halfnak pope opposit lurch protocol wellstock despit joyou glenfiddich nangori tropic shhhhh seclud de ceil dt hall excel disco erupt steal fair torrenti bled expertis dishwash boulier sail drawl extend futil tough darlin paradis beef accumul chug suppress argument hoist gracious slam sli thomass armband twoway seven sticker uplift growl inventori tidi costum raid evid aeroplan bewar drip mother identifi dissid photo interfer minibu els intercom boxer background shadow walkietalki cool hunt gituaranga squander printer sprawl ineysi overcom jubil buri confer marri baha colleg promot post shaken cowboy unfortun bandag match civil profession bath support avail imit anderson fought pipe fork spike heat muster type bargain motorbik glanc meagr surpris na role test apologet lawnsan intent consid stairwel gobbl windscreen wealthi chuckl loyal peacock rob mile skin milk millisecond depend elat certainli decis macho boombox lynch artwork blast din valuabl teas sidewalk dip blade sigh pitchblack cost injuri rollup melt wors sixpack somalia ssshh dweller chainlink bow dusti bolt instal hyster market paralys impos everybodi loung dismay enhanc imagin watutsi pretend battl wallet crazi council fossey chic stonefac despair louder misshapen laundri floral brussel 6th basket shield cutoff blare equip giterama thumb torn thump main financi no safari half nor clutch magazin ledg courag loungeclub eyelid gape replac continu infecti surreptiti hysteria dutch correct dumbfound headband question refus ostrich blind improvis bawroanga vote rind brochur convent proposit cassett breez porterdriv hum copi flinch posit janitor seri influenti pri rent reallif calam surg paramisambi buffet silhouett wire knee miscalcul later meanwhil uncontrol minijam twobedroom bright fifth aimlessli fend arumangu unamir clank nearli variou stomp clang mission munz gen douvr tension stupid arusha zigzag conscienc menac televis crystal manicur resid onestori style parapet region tour panick pot coloni stretch west breath bullshit monsieur squash emphat impati spirit tribal straighten imperi trick shanti stockpil anytim destin sudden eras outrag pursu triumphantli medic econom dealer pad bage careen pan exhaust nest director tipsi welldress applaus geniu sreen reward farewel steamer touch halfway rover death europ rental casablanca hing treatment struck naramunju exult spectacular mon halfheartedli updat kennedi clap obstruct sneaker rpg muscl freez slice mood jock onebedroom unbeliev gruesom sixti sixth inspect broken found dieu placard abukesu tribe terminolog quietli youv nurs airlin starv low immaculata conclud amongst shroud sunris baffl walkway possibl flatb expect fright epaulet deep flock reclin paddl leap airportmi trash poor brandi genuin peak brotherhood itstar forget ali unrest faster abid corps hutututsi intext skip mandela ghana song focus fan soften blankli pillbox dictatorship flick neighborhood harder unheard sync paralysi further dian incredul section brief delet version intersect euphoria deepli public rewarded smartest traumat miseri unheed observ scurri via depart well charinga establish aggress faint shabbier massag splash that wiper preciou flag expedit breach doom patriarch disapprov explod accept sharp confus awkward divid comfort divis sandwich flutter caus wrench cigarett patio slouch suffer notifi obscen glide agoni harmless scot soccer might hook bless wimbledon fulli lantern beyond anxious safeti alcohol health bandoli pockmark differ effect murmur airway ash launch advanc saloon businessmen dine feel exchang dust horribl guess breathless zealou checkpoint scheme store mini option asshol part doubli gotten asham wellmanicur chareaux blond dedic scotland pianist charm ext tongu resembl blend golf gold reput maggot montag indian shellshock crackli naramaranga dump printout petrifi merci experi signatur camundu outfit errat both ghostli sardin bond whole messiah cynic belguim filth casualti conveyor stamp due whom secret threaten skyward crack demand chatter holocaust rope smart fun loot rip rim captiv shak terrac sell maneuv 700am leopard flown chang task we grip ourselv tast conscienti chore militiamen rundown perspir useless bid hatch bit confront rehabilit arthur baggag foolish nairobi downstair watusi spring extremist sight curious debri pet shall per banqu pen jewelri rub cascad rue patienc shine faith materi complimentari shini page repair clinton savag agricultur stethoscop dwindl lint link manylimb sick duli reel cia frightenedno similar alarm malic freak famin curl theyll titl ruhengeri swirl middleag scrub william age scratch slick scroung imbed gang privat barter friendli sens rutaganda ferri jerk natur video booth compar espresso punch residenti chant survey defeat maker chanc wig win deliri duck gateway ape amidst cram clever patrol central annoy account obvious employe tap thirsti plate tax skirt sip delay lamp dissolv instead drumbas await notebook wrist ethnic liason linen cattl fogenshroud passion gunman outer chosen glee brook spelt trap upward us cristal intellig secretari vsop influenc rev stuf autopilot groundtoair umbrella chitchat invad mortar skateboard length shred scene muhammad scent humblest perfectli bartend gear exactli bother unmad collaps bivouack drunk rhythmic tonight border camouflag heft rout mid which soap outpour let eight dens upset deni bordeaux refund niec anyway utter floodlight thicker bicycl nois jar forev rash tape sparkl fuel beam onew sisterinlaw kalidiscop reluct organ devast shi view disastr municip apolog temporarili caringa statu reform crude tent walkman courtyard reporterproduc equal admir swim freeli comment author cbc solv mafia slowli solitari cent gaze treat curtain feather weari deliber furnitur runway chastis openair engag lush vp momentarili substanti misfortun headlight defiant inch tighten oasi beast judgment gutter usual taller paus less percent obtain dearest increasingli skill wee bell homework branch piec consumm haul realiz unseen loss incred corpor profound candl crisi propel hush proper thiev lean blurri settl stairway gotfroid slug interven bagsora swear unbreak discard guzzl theyv owe couldnt mitterand platoon pictur cowork function youv your technician overflow puddl injur smooth wisp below hesit unnot well glint nelson puzzlement appoint experienc reliabl space defend 
hotel_rwanda_g2_001.txt 7 1 3 3 0 6 5 2 1 1 1 0 2 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 1 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 1 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2 0 0 0 0 0 2 1 0 0 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
