the and maximu to of he is you hi in are it commodu for him proximo with at my they lucilla on as will have be marcu that we your me them beat from juba rome one see thi slave all up gracchu not what arena an look father into can their then but crowd sword senat stand no so tiger hors gladiat she down do go die ha eye through move vibiu out man other back who quintu fight assassin her soldier would stop if hand guard gaiu around more over been by son know emperor watch now final dont caesar kill give peopl take like battl off two praetorian wa away long day german walk dead luciu onli colosseum veri never want chariot head wagon tent well lead there pull how much us honor roar smile turn trader side roman sit face chain moment old hold gener four trainer regiment love begin too new continu our noth felix again here after befor god shall wound marcellu just some brother live about citi still think suddenli dream ye cell scribe goe toward himself come immedi children past hill doe arm cassiu make cheer titu wait alway when voic men ill speak quickli bodi box than slowli home road even anoth good lion flame glanc time let year armor could need world sun fire had right word true name open were whi spaniard across mani leap quietli am ground armi gallop keep blood return im rais prison did archer everywher nod wont should where wall compound dark pass falco strike must each team giant warrior game larg toss great get someth enough gaze togeth drum sound imperi without doesnt tell hous huge gate ancestor enter fall stride arrow respond match night hear race run place friend say behind ive almost weep valeriu touch throw eat below sesterc whisper spectacl follow worth small famili embrac twenti cage rich point three spin abov door slash aureliu tri along bow heard swing oppon slam bring youll pot these anim leav or stare rememb woman everi far ever brutal call explod becaus safe enorm realli put pleas feet catapult matter seen best kneel last damn life cant bit burn war scroll few ride didnt high gallu spot cart first silenc ani gentli note meanwhil show empir corner grab between laugh breath thousand grow start captain wooden sand ten while studi brought unit better barbarian street also camp andabata salut set said both whole spear help tabl corridor imagin cut blow bolt way sight drag flash young appear alongsid boy shove defeat sire next tunnel aliv heart may mad lie stun insid serv talk hack shake feroci pay floor speed republ hail wolf prepar glori deep cavalri futur wife present rise strang carthag daughter until hundr work end helmet beauti order drink free hero miss differ attack least murder build reach scream find sea merci sail air near sever mother left lost stroke mighti isnt step doubt forward those bloodlin prayer celebr send quick giraff sing becom sinc bloodi slightli thracian scar forest attend filthi villag neck light instantli platform window control releas onc such silent bed posit close which scorpion hope dramat wager arriv model littl citizen canter five duti stay encamp fill peac hate song full action bustl strap desir flag remain pick comfort confus wine pound pray edg bless mean idea expect fist believ onto feel done thick paint listen stalk dozen play most plan everyth tradit clean thunder gold busi child bar figur finger death wear against simpli sweep imag spent person languag shoulder gift surpris knew spoke surround block soon support offer lieuten repres swirl longer ignor push chair sens wave surgeon hour gut odd fear cornermen cloak saddl today faith actual fli freedom sir winter six crash exot kiss christian shut bleed care area thing husband outsid blacksmith tomorrow practic seri sure cloth spur asleep impos tens mark muddi plain gloriou someon defi thought command front piec desk slice oh theyr surviv youv star stab coat orat sorri merchant fat fan clench school lime chew illumin supervis deepli herd strong reason dri stern total splash hurri known histori merida cours awkward rather disappear collaps shouldnt mess short greek plagu wind carnag thrust food promis went terrifi heavi beyond perhap number alreadi master circl part center tree mine seem mountain brace letter metal less bust hit banner cri resist bare jackal mud approach water protect panther alon load pleasur chant readi throat itself grand spend shadow snarl els gave marbl though subdu market butterfli festiv bandag civil bound constantli haunt roll draw tongu segmentata intens intent desert deserv evenli drown spoon magic ornat provinci conspir celt leg sink statu climb chanc limb use prove vineyard train slit write map lorica own thank conquest tonic cover conquer anyth drop unnerv red diseas scene includ provinc terribl tonight bastard concern dens later neutral steadi line robe truli leather summon view toe burst wonder thumb favor flow courtyard entir ramp gasp bedouin oxen curs tutor spain sell mount observ advantag quiet whore cohort exhaust dust handsom achaea shackl kick read haul dare lose claw glare hair act respect lean power slaughter throne sister lung soil lot rumbl unusu emerg haggl sleep whose chatter under shoot heaven colleagu triumph gang enjoy deprav tether glimps lightn transfix themselv lack immort arent smoke permit polic ask swat hurt warn join room hesit learn male hebrew share firmli honey explos dress hot drummer answer simpl gash attempt splendid warfar scare adul held appar hell sunris offic valor might foot scholar germania tear cost hard taught dugout princ fountain urgent forth nightmar breathless heroic ate distract ritual feed wash mist toy corpul nomin top took grace kind whenev provid eleg postur mind drip smolder eagerli chart mouth amaz excus destruct flicker fine acquir nervous gambler centurion exorbit weve lament antiqu enemi gaul relentless cramp awar won sold pirat sandal arrang cow piti rotat forgotten vex path mistak throughout question secret firm monstrou understand crucifi fur rivet loot pack real anguish belong fragil hang lower older papyru traffic darl mob sleepi legion eeri eager spread stool rear snap save march mayb burnt bout zoom moral foolish battlefield martial ear patient shine troubl wouldnt bath crouch tout numidian suit forc pulley taken heat powder born morocco retir check intend consid evad ago gorilla fresh magnific benevol hole row formid cheat late sent town extort anthil mourn fortun asham resembl led yourself babi meant unconsci effort women meet scatter overse anyon sweat mar sip wrist attent philosophi dove african gradual approv brain legionnair tyrant pitch cold decapit halt twilight servant peasant polit beneath quarter courag unlock girl eightyearold mate troop monster steel retain insist happi size sheer champion fierc crave enclos beg rack balanc bet elev corrupt torment contour destroy pain arcad sedan realiz fifti slot black familiar crane nobl increas dye rage seal reserv closer neither joy nearbi bronz wade incess poultic quit flurri chalkboard ah whisk wake driver worri welcom bowl same speech inch grain strangl pollut week denot beast collid drain distanc paus flesh rest heavili laurel drive sky brazier success chamber candl muscl ruthlessli drawn central jeer desper effici theyv pictur board starv low art culmin congratul unload cake problem mask display zebra creat twist momentarili creak jingl deadli architectur plate teeth appoint consider messi hatr plaster unfurl poorli ador protest enviou undef crush crimson pride sway disarm blanket ignit subterranean parri bravest verit huddl defens solid uner hord extraordinari direct pressur design empow umbrella aphrodisiac erupt masklik whimper lifeimag obsequi version momentari net momentum public movement theatric met middl excess aftermath crossbow half mmm search ahead eras alchemist scurri golden itll sourc campaign lengthen heavilyarm arid mistress acumen hapless proceed insult anger vultur notic rip exalt particular midst doom none verdant valuabl chisel serpent bloodwhor accept gloomi poni crocodil sharp undeni napalmlik lift negoti recogn rude turf law arch demonstr combin greet shore dread shade worst sickli ghastli crumbl addit surrend dazzl level gentlemen 20 directli glide bosom alli doublydark opposit fade hillsid hidden alter split workout bought band hoot farewel adventur bigger choic virtu victori mathematician bonu rocki friendship battleground whim needless mediev dawn whip flee defianc agre network emul newli famou hilt re palac provocateur unimagin smart ass declaim written upon campfir lesser pleasant outnumb spill mercenari teach ash flock angl jam sidebysid hopeless startl unknown testament illustri obviou exchang hungri rank unlik stabl fanci passer attach fiction zealou zealot storm inferno scheme perambul merciless urban silhouet massiv tool albert 60 wisdom warmli mercilessli happili tunic satirist remov second shower sheen iron delici booth pickpocket wasnt modern defiant subsid strength realm luxuri relentlessli snow domitian lit chest bowel greatest casbah unsur eater coil bizarrelycolor charg orderli grove clear salari dummi mammoth barren paltri came yank coup visitor violenc moroccan lurch chariti particularli lethal earth reput absolut politician ruin deepest money gideon scipio wide seclud nasti seedi coast pocket nativ batter smug cacophon appeal homag sacrific commot stead wane stump victim fair administ vibrat sex bled arc respons fellow disadvantag bark hunch expert weakli altern appreci extend numer isol wreath spray listlessli litter toler asid aim cot foreign lash blaze assur royal strategi charnel majesti gadfli filth commerc arrest grave overlook devic forev interest basic superhuman leech ram deeper spit shuffl remark easi towncrier gutter taxat demand catch educ struck honest therel darken entranc frozen servic histor intak employ ail everyon seven larger stall antoninu mystic sting axmen vendor vanish id grown tankard growl credit receiv butcher forehead preserv complex tablet terrac spartan complet surreal maneuv impass yesterday rain delight chang defiantli dismemb machineri bewar entri shortli howl medicin protocol indign obscur accolad beset shape human elect bengal timber nestl unquest expos cup extra hopelessli homeland sanit insol suckl firmer birth elabor readili befit retreat benefic knock signal hunt divers digniti confid popular acknowledg jouster massag fearsom bore proudli debri montag pep stagger contortionist unexpect prod amput peek peel grotesqu snake galleri lyceum cautiou elixir impot rebuk cautious lord ordeal weatherbeaten assault despair commit curiou float craft savag wrap announc east swiftli deal capri tall stuck prematur music shhh form crown recommend slump barest heap dy mitig outpost afterlif axeand perform skull mystifi tightli cruel curdl breathtak proud serpentin bind forearm proven char exist frenzi ship assembl tip majordomo rim nick swath altar appetit tarp nice potion wing devot easili watchtow land fighter age daili examin corps hint focus vermilion zenlik trawl trenchlik roadsid decid becam terror fatal fond jerk unfamiliar cook dodg dim din parthian shock collect havent round shave machin blade sigh feral invinc jump curtail undul await cargo poke energi uniform current rub manhandl beard indiffer injustic carcass tiber dwarf muslin amphora makeup youngest address fifteen convers laughter 30 scari slightest kid cauter humour appli rhinocero emot feverishli regicid cloud pawn aye gestur majest slog lock cram angri stomach sort wept capit clever sharpli intrigu frighten given shellshock wool chao spi pretend critic pour cat justic battlement streak bent patron shepherd tax agent bend slip reedi rape multipl trumpet sudden africanu swear instead youth panic writh product reduc wellrehears dive fed tattoo paroxysm suck undrink liquid granari offens inform switch allow cattl tribe footstep elit landlord countrysid perfect divis decay passag opportun restrain cotta decad endless legendari shatter nation mention plaintiv disappoint hannib nor polish careless truth ters scorch brush gape bump torch yield subjug spaciou special inexperienc bag mere secretli correct rumin state column fourteen embarrass cough etern farmland bloodlett subzero flare refus steam recov profess feign finest manuscript madam spoken sack acquisit sunlight vibia ring ancient brigand caught perfectli system sadli escort hug conflagr season wax spar mostli exactli wet bother yet armament heartrend disband delic conspiraci slat slap sad rent cosmopolitan dragon saw sat vengeanc afraid jungl soak narcot babel solac treboniu mix ideal interior soar parti combat tornado price blackest warili exclus eight hilltop knee payment urg upset profus sunset occasion scyth cobra bright truest rough tend slow nois tire anticip incongru hade shimmer envi wood sparkl deign spice invalu vigor hurl variou distinctli stomp hiss bear among beam made werent stroll prime smash amid de artist eyebrow carrion twelv nostril injur unpromis vision legaci picnic farthest bucket surgeri spars bargain honesti progress hallow suffer bloodlet belov import assumpt august emperorship enigmat speerlik unrol rope spare measur group instant fit sacr paddock canopi equal doorway devour admir mane barrag glorious fester sandlevel richer sodomit pop reborn withdrawn boat stretch hardli hellish untouch athlet denounc treasur presenc emphat impress constabulari eunuch countless myself empti fingertip innoc wild veru purchas fondl counterweight macedonia tenor fame dealer member jaw grandeur prais ball patrician foam ankl vial barber tribut matron applaus curv reliev lunch glower weapon within choos unappreci hale scholarship execut acceler select skill keen parchment concentr republican parad trudg except bench color add book bread earli fate stung ladi seren dart temperatur unseen press meat trash interrupt ostia conjur tower soft monolith spectat unto supplic demeanor sophist promontori shrug mysteri astronom lentulu avoid landscap crazi forgiven nake leader trap hinder uneasi wheat obey worthi inspect although standstil cascad ach journey underway swamp tortur youd fascist perpetu strip couldnt anklet fast brute mightili fish nobil boo tight buy north groan philosoph quibbl conclud bundl despit mutter wrestl offspr recoil gore wise possibl clearli seiz jabber triumphant vomit nonexist conqueror proverbi gone ad alarm circul nero pen anesthesia beckon nonetheless guidanc 40 unend tempest immens poor weaponri oneself terra accomplish vein yelp descript rule chronicl homicid mass potenti 
Gladiator_g2_001.txt 15 2 0 2 7 0 2 0 5 0 1 0 0 0 1 0 2 1 0 2 0 4 1 0 0 0 0 0 3 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 3 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 4 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
