the on of to and his gandalf in angle continued as is you pippin he aragorn sam at frodo it contd gollum close revision october final not with up theoden from we are that smeagol for into merry have will denethor they him minas elrond my no looks faramir her towards eyes eowyn be arwen turns come me them this city out away tirith what back look gimli do down can its by face but must legolas through over now one your there all has men before great if head suddenly their stares figure ring an go sword long wide king us who she lord white quietly soldiers here time rohan light v0 off morgul mordor hand was road dont above so across dark image small shadowfax insert ride eomer slowly know osgiliath why war around more see hall just steps dead leave black deagol quiet stone very horse watches nothing mountain gothmog high our stands looking many moves horses river himself whisper bridge shall never youre yes take tower or pull stairs trees mountains nazgul which blade does intercut onto master took shadow tell battle water alone pulls behind condor cut hands upon sky golden would mr wind then days tree knights had much did palantir man hurries motion open falls going where west sams when kill valley again eye last moment young something pippins should precious sits well gamling guard below army bread too runs voice cant im left shoulder people yelling way leads quick witch along love saw ground slow only get reveal seems broken low those sauron taken hobbits help lie orcs death fire moving standing hope staring wall like · under end side steward rides beacon against soldier lies flash still place were hooded sleeping gates youve beacons hes alright streets treebeard narrow two knows hobbit return always heavy feet enemy boy urgent lead holds keep ancient citadel about own eat ledge sleep sorry fingers arms call until far answer after nervous seen ruins ill been quickly life edoras gondor elf whats son faramirs following encampment armies neck cold wont think than any shot worried fight strides wake lembas mount lets trying gone fall full desperately rises done lit lifts cover lying frodos find both boromir edge run within forward once climb cloud ships beneath doing could figures battlements even leaves want break shadows isengard mean another fiery distance mouth camp sneaking watch nasty draws approach child east hates need night old shakes raises frightened nods father gondorian level riders sudden ours little evenstar peregrin say shocked asleep wants ive gandalfs pelennor grim rocky stops os cursed rising enough peak follow sitting fat large arwens sun gollums ranger ahead horrified takes hurry none hour guards huge held isnt ithilien walls found hard throws fierce leading smile stones courage set arm flame ready higher rangers nice smiles wizard shock thats camera oh dissolve forest stop waters move tents shut bed wakes gently elronds angles lost home dunharrow doesnt startled dressed other captain every vast path deagols hurt word work give gate crumbs better victory each kneels got forth given staggers starts service top dimholt strength peers alight fields yet unable disappears three sly air aid disappear beside several evil echoes condors crowd losing shards aragorns ores rounds dying floor nd push doom terror knapsack appears flames angry intently hesitates speaks court filthy thunders tall group boats twilight arrows rock fires orc thing directly caught escort hum future green pain knee uncle comes nearby breath careful shaft bows armour laughing madril images power terrified meal defences carved pool calls liar pass defence darkness brief company gallop terrible sharp sneak soundtrack coming smiling fool fish put hangs sheer toward orders swiftly secret slips wish straight narsil shirt choking hobbitses pillars plateau follows some pale silence rolls realisation amidst aerial ago glows concerned continues waiting sing leaving defeat few carrying iorlas meet drops smeagols sit front jagged backwards such mithrandir steep fear riding joins view tent courtyard doorway co news gaze plain almost ada grimbold exhausted because disbelief friends clambers awake marching rise screaming force louder tensely hide solemn ever told hundreds daughter smoke patience meats cough strike defeated hold room blackness ent lad lap ecthelion amid haste wine sickly fealty fade bank gloom forgot features rank wildly listen summon seated sees mine seek chest thundering rider deeply came saying earth softly stead release ears best elven swoops faces gleaming trust speak lightly chill gentle near denethors things make ragged enters board amon sends friend brego wept clutching despair marshall waits transform sunlight striding hear true veiled temper ship stagnant nt surprise fell died songs childs rod finally brown locked din clouds pork says goes falling filled dwarf climbs wait sending bow lowers emerge tears live wood towers fly quivers heart spreads till etched staircase cuts how troubled rockface half shhh name hurried morning living ore advance silhouetted silently first shadowed carry ont murky speaking rohirrim halls catching turned winding form wretch begin hungry walking bright nearly vision seat wonder outside between duty madness pov pot hunched spans survivors mark thousand sound these someone parapets statue tracking rest violent statues renewed lady rear seconds journey noone restless stare fast start stars fright certain deep tight poor alf th td past honourable saruman hours creeps creepy peering ask door hissed abandon salted share needs thud foreseen tries blood dragon soon already questioningly mounted good seeking food foot towering subtitles beyond theodens bushes beast feel mist passes hundred stirs kind scabbard determined risky alongside built cave reach depths carefully giant heavily bastion frightening saurons activity sea knees topmost bell empty ghostly understand fleet theres reads burden rumbling tables excited bit proffers spins saddled spring fathers hurriedly sight though gallops fragments rivendell range boromirs corsair doubt opens reassurance line hail sails draw song retreating ga gold send breathing without huddled eve anxious malice body led gathered growing others uneasy makes lords limp remains tunnel closing didnt pulling bones profile elvish da lines six reeling lf truth legions defend red south reached elendil attack remember loves flashes spurs tonight fail astride clamber awe alarmed calling grieve desperate closer taking minds mindolluin kings taste horsemen surface perhaps strange drink fighting deadly position gully distant fishing dais stony whispers lose heel alive hair noise murderer reaching throne column shaking sinister sweat dizzying ridge cliff ear places dangerous excitement casts mustnt pip stay fir rule raining four hanging assembled whose worth risk rashly blanket smack stabbed clothed clings triumph clothes campfires horn surrounding second 7th shining thunder haze dangles reparied shimmers screams angmar join met pursuit shriek suitably rests settles piercing aheadof glittering spooky onen flotsam punching glance total landscape bundles calm survive ir grief glass oarsmen separates pierces hole overrun te pursue sweeter plunges laughs wrenches times turn ashenfaced rationed returning gapes massive badly lan ladder despondent less wrong anymore third tinued sickening fan acknowledges emotion lookout glances overcome anim woken exhales safe silver meat ascends sleepless rocks glints reasonable mounts glinting dawn sounds fuss blankly rw lair rs smirk encourage undone ra sme turning madrils management rain sadly disturbed subtletiesyou bite enraged naughty twitches hearing spinning thick hood rummages dwell purposefully legs bitter unbroken murder uchebin unheard wisdom motionless western showed strung matter silly wanes powers dimhplt failing dwimorberg talking manner realm laden linger casual causing defiantly forces quieten floorshow blue nobody looming disjointed blowing bracken alarm breathes swerves outnumbered scream teetering deftly attempts explain excitedly soundless hangings coast lurches chastened exchanged translating thrusts surpirsed architecture flanked steam blanches respond disaster saddle disorientated murderouslooking corrupt miserable hammer sinks sail stealthy smacks finger drawn wa weak however vale cousin flowering debt foes protect country westfold planned argue asked con widen spear height edain inquisitive canyon majestic oblivious aback ropes muddied patrolling beer warmth eastern sunshine shattering cartwheeling distorts deeps hideously cracked remembering seven dumped clinging march intact pipeweed grows peaks marches rasping opportunity greatest shirefolk scattering hal hills spread beloved save gave ashore dismount descending wanting strap gift hunt theyre gritting hyperventilate right hooves born escape stealthily doorstep enemies gasps normal everything shrivelled sleepies beating payment swings defensive super onthe commit slightly nerve shoots murderers strangely weathered flying victorious overhead happy steers offering offer heat needles heap counsel muster crystal lays smashed mighty dare brightly looms flat fury scrubby pipe outstretched vanishes tir ng interested holding roll grasps elvensmiths toad benejath polite professional rolling faster jacket steeds contemptuous banners managed broke chain carefullypeers manages grateful spaced rningly row depend goblets swoop protective choice rending gloomy andbuckin brother settle prevent brave regret sigh hastens dried comforting smithy distaste gasping leatherbound ssin battlescarred scampering wail honour eerie yards roaring arch root unfought hops fake swallowed prove prompting tightly intense memory entrance lawns behalf anything deformed cat jetsam arrive confused heard hides huraroom stole listens unwavering rays fuming tilt secured pine swore strays may dive birthday mad grow lids natural sm pulled travel serving shield garrison birds ddre chalice window groun devastated nor idyllic servant drop slumps bursts realise cliffs en ed treacherous supplant farewell ex begun happen es space receiving shows inevitably siege care crownless flare honest blind zag mountainside drove stifles silent plains clinical terrifying gives flowers royal sailing cower venture thechild watchtower oath gathering rummage m°re voices plunge leastways aside blunt sure shade opposite track assault forever fills prepare alarming show fend halfling cloak collapses outrage guarded westu battalions disturbedby awaiting builds seldom yield miles predicted finishing burst anchored unfit ruined suspects rigidly ways jumped firewood jacketses bisects notice vertical reigns loudly mane reluctantly wheels among satisfaction boat robbed countless myself stacked might squeezes asfal twists surveying middle whimpering bestial wisely helmet shuts check ungol streams struggling noble oil drives muffled companion driven running passing purposeful breeze relief reward charged being sweeping touch sidling speed ablebodied underling thinking mirrored pile hungers struck tenses stinking stung earnest overlooks listening world pounds clad towed lightning facing ceremonial fulfil gimlis table ales thinks oversized ashes drenched footing mercenaries enly forks welcome assemble throw subdued package od stand barrels lands ridges burning youd unnerved whinnies stealth hammerstroke energy complete wiping whinny confessing happening rush rage sadness kinsman powerless darker hated ai am ar walks sheath carven gondorians swords stumbles briefly desolation teeth disloyalty sobbing thorn mass since sauro rascals ale haradrim poisoned forged oaths glimpse tail commander ti enjoying hideous worse horror robes crestfallen sons worst washing laying swirling unwraps flick entourage grabs zig winds further chair ribbon movement revealing answers tracks civilians strong search allows gleams misery rummaging depart dire coracle clapping wield splash sprinkles lowering grabbing 0s merrys sayingmy riverbank glad town sentry remain escorted nine den marble pushes gravely accept numbers foest calms arathorn breaking stayed maps glowing countryside invasion flutter malevolent short footsteps eats bathed doused breads dream torturous woodland signs avenue teeming actually late rohans bereft crawls looksa bless strangling reactions everyone bends weight house expect sorrow try realising rearing surrounded hilt safety fled nervously forgive fangorn murmur imagine attendant havens cheering fallen feed stabs knocking fancy gazes least blank precariously tradition flings slay storm trails attendants bowed passed readies draped instruction grey dank supposed roughhewn urgently ages wellearned rushing collapse hopelessly commotion also lip unceremoniously most plan understands feasting clear archers lordship obediently humid stunned flicker aghast mordors uniform fine henceforth believe uprushing anvil stubbornness ruin carnage hardened circle columns giants weve silt preparing closely banquet catches resolve cry whitening throwing overboard bark redhot horrid won creating fidgety vanishing asfaloth remaining floats ragdolls cryptic hesitant laddie riddermark dreamlike forgotten oars load flies simple allegiance steely throughout helms filth acceptance whos whom pa pi else surveys stolen while ntinue leaning guide ducks anduril anguish cavernous tothe spears spiralling arrives flows levels culvert recent task smothers older loathsome picks person rears empowered shivering tossing immediately gems flares correcting crying snap elves deadened wings snowbourne disrepair shaped shapes softness palm erupts candle ourselves pronounced reforge stables prow iestel resolutely either jumps wouldnt stricken hatred seeing caretaker rows staring·at lone bored adjusting hoped dull raising flickers flagon foresight midday unsaddling called transfixed deadliest unwise sullen peace backs forge calculating meaning allowing prepares sides land overlooking trail age blinks amused summit pyre dawning hatefilled windy beckons particularly issues grimly sent rag undeterred murderous panting remade kindled entire exits race orthanc islidur havent challenge comforts pledge mumakil ode plays selfdeprecating pipes hardest access cirith frpdo sink hiss widening distressed screech undomiel panicked addresses dwarves wit wheres singing strapped use stream fea next dauther themselves noisy fenmarch reflects cheeks becomes heir finery razorlike women crosses spi pour crossed thin thie sudd bittersweet ushers process prevaricating pieces villain lamb hesitate we11 grimaces fortunate delay islaid panic stock tension tied bluff trembling realizes crawling slaps enet horns underwater paths thieves choose covered surrounds mention flee day masters warned feast slide crossing circular gazing globe measure retaken esquire ret erupt gloves cause approaches thrust steering hostile spill scars stride length mortal hence sorrowful scare reaches revealed ripples twofaced battlement lifting wrapped prone rse shallow isildur herself slopes steel lightening ominous bef decided defending throat curved urukhai catapults afraid cranes precipice vengeance learnt gallery cke firelight deny scrambles ignites urn ensues looked ignited hi brew wounded fact eldar stove tidings bring tolls staff mugs sparks surroundings thousands rends meant means beat muttering bear exchanges endless qf fixed pitch intensity luminous awaits tend tosses masking youll ends explosive hurrying grasp outer swift equal fulfilled puff eth safely laugh withdrawn tread muddy oth senses finishes tense roasting smoking ound wild stuffing barely ringing vo rips precipitous swinging ominously weathertop watchful steer valour cross tumbling glares brandishes underground gets injured ball dusk infinite reflection realises thought clambering sensing fellbeast softening maggot hauled tone field book galloping earnestly longbottom wining fate livid five unseen enemys 2nd fools intrigues loss safest flickering become traitors sequence shes springs leaf fellbeasts steaming corpse orcses leap stairway journal unevenly coldly hiding carried getting carries swear owe flailing forget estel splintered hor rushes witchking north chatting lowered ho hm count misty made wise whether smooth piece int kisses lived slumped shooting authority balcony snowmane resheathes nonetheless suspiciously ecstatic bundle risked upwards yell 
Lord-of-the-Rings-Return-of-the-King_g2_001.txt 5 4 2 0 2 2 0 2 2 0 0 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
