Movie Title,Year,Genre,Rating,Gross,Production Budget,orig ROI,ROI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parsed_13days_g2.txt,2000,Drama,PG-13,34566746,80000000,-0.76235362125,-2.07311167683315,-0.215626,0.06172343,-0.1972761,0.4499939,-0.1729109,-0.3507347,0.3591457,0.5352561,0.02080971,0.1658383,-0.1361415,0.05817222,0.362736,-0.3338411,0.8694579,0.3919511,0.9324643,0.03913568,0.3381591,-0.04735938,0.255426,0.8388567,-0.5723431,0.7269749,-0.8907836,1.319393,0.5655445,0.5778146,0.5121389,-0.6844742,0.2298763,-0.7426127,1.227683,0.4263955,-0.4037542,0.9245721,0.1164907,0.7145317,0.3041447,-0.06695473,-0.1019813,0.5995725,-0.2296777,0.5968389,NA
Parsed_5thelement_g2.txt,1997,Action,PG-13,63820180,95000000,-0.630514747368421,-1.43641131205823,0.01149929,0.3851282,0.9076927,0.8633158,1.838707,-0.7313897,-0.1661889,-0.4635469,0.7824608,-0.5218892,0.4790476,-0.1635096,-0.2636232,0.7091003,-0.3065901,0.02956544,0.1606192,-0.4080582,-0.07032151,0.3713372,-0.009144001,-0.1046621,0.9717092,-0.4570371,0.6853169,-0.3411519,0.08635078,0.2545761,-0.1828703,0.5103889,0.3674427,0.1836558,-0.6677382,0.441959,-0.2489556,0.1462861,-0.4177129,0.7246136,-0.4985201,-0.1487631,-0.3192409,-0.2650729,-0.5644872,-0.1117622,NA
Parsed_Ace-Ventura-Pet-Detective_g2.txt,1994,Comedy,PG-13,72217396,15000000,1.64797118666667,1.40488742385235,-0.243406,0.7353894,1.01101,0.9076466,1.445004,-0.7558505,-0.02444574,1.440281,-0.7673778,0.9115085,0.06680333,0.2456702,0.7906583,-0.1459515,0.3487246,0.5178836,0.4742212,0.02660579,0.2701948,0.658805,0.4872334,0.309272,0.4987573,-0.04026188,0.422006,-0.4836831,0.2560448,-0.4494856,-0.8790369,0.2490773,-0.8790905,0.9287618,-0.7821768,0.8208243,0.2644656,-0.04255672,0.4064461,-0.2971807,-0.02709809,-0.1264793,-0.4921707,-0.0887137,0.3712598,-0.6077944,NA
Parsed_AFew-Good-Men_g2.txt,1992,Drama,R,141340178,33000000,1.35566963333333,1.23613722517374,0.2239369,-0.1752111,0.8072743,-0.2932125,0.2291197,0.004045239,-0.1691494,-0.317585,0.04368086,-0.7294728,0.02566979,0.2352707,0.0939216,-0.3600754,0.2657545,-0.6138681,0.3711091,-1.096479,0.5693648,-0.2502806,0.06489172,-0.5782486,0.05092611,-0.4394806,-0.1951057,0.01046047,-0.1440956,0.2511282,-0.7348976,-0.6497074,0.7502519,-0.8413351,-0.06339671,-0.6800708,0.134994,-0.784015,0.5587652,-1.16606,0.6878806,-0.5425148,-0.2611934,0.2982343,-1.17918,0.7043345,NA
Parsed_American-Gangster_g2.txt,2007,Thriller,R,130164645,100000000,-0.2840944525,-0.482158835808507,-0.05766847,0.3837664,0.2035834,-0.1920945,0.1849369,-0.02897419,-0.2933425,0.3248138,-0.08151709,1.073047,-0.6431529,0.3608705,-0.08884238,0.04035911,0.6650713,-1.397447,3.311944,-0.9571591,0.5275682,-0.6612082,0.1302499,0.2421094,-0.6153841,-0.1592762,-0.1206368,0.04493708,0.1771684,-0.6759887,0.3086544,-0.4168888,0.5102763,-1.002131,1.164657,1.392772,-0.6772784,0.4225713,-0.2551514,0.5033171,-0.5325507,0.06174789,0.1860054,-0.4501231,0.09197447,0.1567831,NA
Parsed_American-Pie_g2.txt,1999,Comedy,R,101800948,12000000,3.66587678333333,2.22214820907498,0.7864139,-0.9192323,-1.195256,-0.2150829,-0.6299267,-0.6878014,-0.7657809,-0.2009405,-1.222749,-1.284738,0.4169791,-1.876938,0.5778048,-0.4949521,-0.9451201,-1.467767,-0.3723659,-1.352759,-1.00035,-0.6881852,-1.227839,-0.1937485,-1.377488,-0.6485244,-0.2391456,-1.403303,-0.1300431,-0.6908619,-1.344457,-0.09515854,-1.129615,-0.8289431,-0.6807941,-1.118097,-2.365725,-0.3537296,-1.497744,-0.444226,-0.8064173,-0.4911384,-1.246411,-0.5099902,-1.642213,-0.2372043,NA
Parsed_Assassins_g2.txt,1995,Action,R,30303072,50000000,-0.666666208,-1.58496051557415,-0.03600791,0.0987708,-0.5462033,1.452791,0.08345944,0.5882546,0.5819937,-0.1009942,1.407986,-0.3567326,1.296358,-1.885695,0.8009493,-0.3037026,0.02335942,-0.7449808,0.09032951,-0.1616229,0.124241,-0.2050986,0.2640478,-2.014779,1.754938,-1.44326,0.06951534,0.02472099,0.4060429,-0.4790829,0.08126819,-0.2218304,0.4657535,-0.2503885,-0.07575366,0.2935726,0.06133338,0.4250933,-0.4400487,0.2740916,-0.1880162,0.1969419,-0.3243368,0.3585631,0.002254191,0.04706443,NA
Parsed_awalktoremember_g2.txt,2002,Drama,R,41281092,11800000,0.924118694915254,0.944197798735693,0.6516336,-0.1776381,0.9118675,0.4760331,-1.870242,-1.353734,-0.2376708,-1.282777,-1.198729,-1.227962,-0.5585644,-0.9787526,-0.7507394,-0.8232845,-0.3133031,-0.538027,-0.8560156,-0.1142153,-1.567722,0.2532773,-2.022145,0.09588804,-1.17015,-0.7474672,-0.4934381,-1.29291,-0.3318516,-0.6165342,-0.687592,-0.4367242,-0.4170131,-1.169645,-0.5450178,-0.3308335,-0.549255,-0.8793613,-0.5660427,-0.5529073,-0.7122371,-0.7922299,-0.4653187,-0.5160765,-0.538013,-0.7817966,NA
Parsed_Babel_g2.txt,2006,Drama,R,34302837,20000000,-0.0566719825,-0.084168577502864,0.04233129,-0.002758612,-0.6097261,0.1953307,-0.2849922,0.387553,0.9427706,-0.4736985,0.04915945,0.1821071,-0.5492573,1.024883,0.9896106,-0.3366318,-0.2639273,-0.1789894,-0.7483356,-0.382131,-0.3765673,0.1090413,0.1155126,-0.4841335,0.5953651,0.7243825,1.100517,-0.3278466,-0.5371173,-0.007553267,0.1566584,-0.3715109,0.3531996,1.043471,0.4674331,0.8550562,-1.155556,0.256274,0.6201214,0.5696831,0.3081665,-0.7328175,0.794835,-1.267275,0.8067108,-0.6570914,NA
Parsed_Batman-and-Robin_g2.txt,1997,Action,PG-13,107325195,125000000,-0.527769142,-1.08243577710522,0.3190888,-0.2501404,-0.4194392,-0.3974316,-0.3265885,-0.4436461,-0.1778598,-0.3693129,-2.932251,1.334261,-1.619226,0.8820751,-1.01213,0.9321828,-0.7876677,-0.5991872,-0.7095878,0.1599181,0.2160253,0.5174079,-0.7704235,-0.002642625,0.08554729,-1.011641,1.398564,-1.234154,-0.7512176,-0.1596701,-0.1497549,-0.2270802,-0.08222456,0.009323189,-0.7228747,0.1727213,-0.4944088,0.009187,-0.1061326,-0.4244355,-0.6711012,-0.2131341,-0.4311314,-0.4203562,-0.5791851,0.02441003,NA
