Movie Title,Year,Genre,Rating,Gross,Production Budget,orig ROI,ROI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruce Almighty,2003,Comedy,,242829261,81000000,0.648840661111111,0.72145198790104,-0.06198853,-0.0103133,0.3410279,-0.02657122,0.8508172,-1.592603,1.062096,-1.23239,0.6416346,-0.8165336,0.7125895,-0.8441294,0.5559574,-0.008627437,0.4922493,0.03052686,0.1748482,0.3670286,0.08820963,0.5497478,-0.1752935,0.5341396,-0.06930002,-1.189274,0.574458,0.2484478,0.6663157,-0.04433388,0.2168564,0.2156877,0.5021136,0.419547,-0.5754502,0.6846411,-0.1775451,0.6725537,0.1209003,-0.2578819,0.4690667,0.9824119,-1.736413,0.1339104,0.6276103,0.4872396
Charlie's Angels,2000,Action,,125305545,90000000,-0.234243891666667,-0.385043124833211,-0.05903718,0.2057958,4.17022,-0.5673405,0.02957718,-0.04510457,0.0425215,-0.09941276,-0.07486591,0.2481205,-0.2218853,0.1304104,0.19901,-0.1890207,0.284991,-0.06119199,-0.05025945,0.09670046,-0.1201534,0.1951415,-0.2976036,0.07751945,-0.1613424,-0.01088958,0.02098125,0.01503916,-0.09109123,0.1142563,-0.1161349,0.01624597,-0.001870065,-0.2711236,0.03919721,-0.106854,-0.07171562,-0.2535575,0.1465146,-0.3285828,-0.1062765,0.07848523,0.1498161,0.03781377,-0.1459888,0.1279427
Collateral Damage,2002,Thriller,,40077257,85000000,-0.740676572352941,-1.94717554768781,-0.133106,0.8228607,-1.819033,1.328789,-1.143653,0.4832354,0.06071258,0.6103261,0.06604706,0.5808843,0.4847787,-0.460025,0.7401544,-0.9309697,0.8730661,-0.4678588,0.1606662,-0.4519275,0.5563426,-0.1340829,0.2813722,-0.1251034,-0.05289339,0.04761427,-0.3950906,-0.6948492,-0.1759288,1.398106,-0.879222,0.6022926,-0.5381674,-0.3306328,0.1602689,-0.3556534,-0.008977346,0.5562728,0.07132751,0.4307079,0.1992929,-0.05468398,-0.5438273,-0.05107067,-0.352627,0.01459741
Dances with Wolves,1990,Drama,,184208842,19000000,4.33236121578947,2.41477451234309,0.2671151,0.03061633,0.2695135,0.05517215,0.01593558,0.4001213,0.14113,0.1533983,0.0735513,0.1671775,0.06435895,0.1430498,0.0140258,-0.3749834,0.2493002,-0.1671086,-0.391927,0.6362237,-2.121592,0.9669364,-0.5937757,0.06388917,0.2230582,-0.169178,-0.2450914,0.4608382,-1.021429,-1.237091,-0.2689396,-0.8256846,-0.0236231,-0.3441224,0.223187,-1.220692,0.01025291,-0.6970712,-0.574821,-0.2580299,-0.01431964,0.1067954,-0.5171902,-0.337865,-0.6443219,0.023893
Day of the Dead,1985,Horror,,5804262,3500000,-0.087901685714286,-0.132738755269383,-0.1490417,0.4099901,0.4742815,-0.1005106,0.9895781,0.3262873,1.118089,0.3985156,0.6227366,0.701657,0.3938469,0.6853801,-0.2463125,0.4204913,0.1482095,0.4845838,1.040423,0.002736656,0.1365194,0.6794175,-0.3342612,0.5326362,-0.04085317,-0.08679319,-0.09884226,0.2009622,-0.04191934,0.1505172,-0.5436355,-0.02039962,0.2874102,-0.2399618,-0.05803604,0.2639326,0.02195474,0.1505433,0.5156155,0.2276725,0.3660324,0.7646679,0.1307453,0.5484736,0.7248186,-0.8338145
Devil in a Blue Dress,1995,Thriller,,16140822,27000000,-0.671205477777778,-1.60474183123475,0.1136757,-0.09972253,-0.9394722,0.09444967,-0.826564,-0.08044987,-0.5213575,-0.5038721,0.1173617,-0.2921891,-0.1095242,0.01445875,-0.09219067,-0.09611745,-0.2767684,-0.2932702,-1.282439,1.035362,-0.4052798,0.2323442,-0.325593,0.1249527,-0.6258458,-0.3179079,0.1559267,0.2446231,-0.8405531,-0.6979517,-0.4640129,-0.5945151,-0.175191,0.1591205,-0.4448757,0.0979801,-0.4829719,-0.8515219,-0.3082304,-0.9834444,-0.3781114,-0.3414034,-0.4040145,0.3675734,0.5851806,-0.1875948
Disturbia,2007,Thriller,,80209692,20000000,1.20576653,1.14128009653388,0.2077631,-1.786646,-5.937175,-0.2076316,-0.4905965,-0.08815855,-0.3397822,-0.6613985,-0.2898032,-0.5409104,-0.1038862,-0.4551862,-0.1535765,-0.1711993,-0.6331095,-0.2351599,-0.139469,0.002316586,-0.3463951,0.2050425,-0.04976013,-0.01839328,-0.3923584,0.06239981,-0.7412693,-0.5669898,-0.0659888,-0.01152885,-0.1059192,-0.1094979,-0.3547375,0.005403452,-0.582182,-0.5201608,-0.3705027,-0.5273616,-0.05508976,-0.3877938,-0.3569758,-0.5058778,0.2816268,-0.7477918,-0.04765952,-0.3830689
Dumb and Dumber,1994,Comedy,,127175374,17000000,3.11449739411765,2.04071620918885,-0.1069084,0.2405315,-0.3592326,0.3804885,0.2128697,-0.3057217,0.302943,-0.7233621,0.9696367,-2.561222,-0.4552707,-3.572389,-0.4585279,-0.8426151,0.0118297,-0.2613036,-0.7563007,-1.308865,-1.098645,1.657114,-2.602727,1.934898,-3.73247,0.5355095,0.07056647,0.03071801,0.05025291,0.0418835,-0.04382718,0.03196744,0.4991115,-0.01598071,0.2916395,-0.2522469,0.3253786,-0.007670731,0.2304391,-0.04108382,0.4513275,-0.2701087,0.4105997,0.2141192,0.2930204,0.3148564
Enemy of the State,1998,Action,,111549836,85000000,-0.278206943529412,-0.470342830072321,0.2459601,-0.6674052,-1.81521,1.178068,-1.316614,-0.2940553,-0.1639462,-1.611316,-0.3065485,-0.4190898,-0.2295253,-1.223484,0.2882794,-0.673223,-0.1031772,0.1208824,0.2543626,-0.4892308,-0.5304665,0.6416537,-1.066455,-0.5598333,0.02293054,-1.198105,-0.4203151,-0.4748547,-0.829033,-0.4128137,-0.2031862,-1.012453,-0.6043775,0.003391138,-0.01994083,-0.155302,-0.9392185,-0.02646897,-0.9534517,-0.4731726,0.4502052,-0.7620495,-0.7297174,-1.433075,-0.2256037,-0.4529484
English Patient,1996,Drama,,78716374,35000000,0.236971591428572,0.306812367431704,0.5395853,-0.1832546,-0.2318798,-0.4422771,-0.3848862,-1.392218,0.9092483,-1.865966,1.191721,-1.234658,0.1198184,-1.314658,-0.7836591,-0.1712689,-0.3065384,0.2380339,-0.3974117,0.3327906,-0.1153874,-0.3359343,-1.282854,0.07803216,-1.046462,0.1239189,-0.004678503,-1.342547,0.326168,-1.581361,-0.5477407,-0.8222437,-0.403206,-1.289247,-0.7317626,-0.6615032,-0.9632466,-0.2475254,-0.4293061,-0.5250681,-0.1298733,-1.250347,-1.04764,-0.3578089,-1.537877,1.458975
