0.3993548
0.6337804
0.5170889
0.648313
0.4661852
0.5501351
0.6252971
0.5288465
0.7307465
0.3998065
0.5548256
0.5414585
0.3001697
0.6093466
0.4968303
0.7159388
0.6396185
0.3911252
0.5407989
0.5217373
0.296286
0.552554
0.2322287
0.2447861
0.4045917
0.5563523
0.5480134
0.5792737
0.7097278
0.4034981
0.5497673
0.2790918
0.571749
0.4366817
0.2477591
0.4057363
