"ROI","RRC_V1","RRC_V2","RRC_V3","RRC_V4","RRC_V5","RRC_V6","RRC_V7","RRC_V8","RRC_V9","RRC_V10","RRC_V11","RRC_V12","RRC_V13","RRC_V14","RRC_V15","RRC_V16","RRC_V17","RRC_V18","RRC_V19","RRC_V20","RRC_V21","RRC_V22","RRC_V23","RRC_V24","RRC_V25","RRC_V26","RRC_V27","RRC_V28","RRC_V29","RRC_V30","RRC_V31","RRC_V32","RRC_V33","RRC_V34","RRC_V35","RRC_V36","RRC_V37","RRC_V38","RRC_V39","RRC_V40","RRC_V41","RRC_V42","RRC_V43","RRC_V44","Action","Comedy","Drama","Horror","Thriller"
-2.07311167683315,0.275594961794261,-1.27805046406838,0.235978800496165,-1.06305149645593,0.275705075964813,-0.634460143412201,-0.0293828927852684,-0.136205178870172,-0.545951351574981,0.121343877239786,-0.256503969160148,-0.143192527102244,-0.230304141704215,0.15620903599955,-0.534546206665716,0.176366794399801,-0.852599693908627,0.100778397626876,-0.775851323897799,0.222023330437443,-1.16415513188103,-0.690996574629065,0.0938113846557912,-0.284457471575805,-0.134916618518462,-0.219881792734632,-0.0916579761696365,-0.215641547513612,0.0660898871922649,-0.0796417746343205,-0.0575138681848828,0.0532513096966798,-0.497846768954144,-0.0598297562884637,-0.15743112926559,-0.00819557652802594,-0.405796950345492,-1.51976322438052,0.115767711459624,-0.256215784568421,-0.147639866182074,-0.334508900344757,-0.0172126884169019,-0.395075315664322,0,0,1,0,0
-1.43641131205823,0.357904683198865,-0.236692852464495,2.05961579299506,-0.893558073526129,0.3038446991818,-0.66874067334379,0.231964810317561,-0.318794226734026,-0.060773411879588,-0.329496217464485,-0.130819487199765,-0.444010172360045,-0.202306000003005,-0.269115302015542,-0.0765529541738603,-0.23073942937989,-0.047797504143421,-0.254235605638057,-0.255520763633499,-0.233912171756429,-0.270989638393363,-0.141699674021158,-0.047744829777069,-0.230967858726667,-0.225704620707514,-0.131545188555144,-0.0799701337362169,-0.239470392495492,0.0106356222623148,-0.322178131315644,-0.0978512470703286,-0.275388699752199,-0.251059274778643,-0.329533559731436,-0.161390077781987,-0.142426523301119,-0.366816223039172,-0.238916725460212,-0.299884994715783,-0.0860543578459565,-0.30902768553483,-0.241960376404738,-0.167173636460952,-0.261097065362283,1,0,0,0,0
1.40488742385235,0.0384976636825603,-0.106716583854398,-0.0997923973233426,0.0859609035275276,-0.0614416333888225,-0.108111756913204,0.0842985212713444,-0.10139714672776,0.0322903180188812,-0.0442641296392258,-0.0612114026681914,-0.02560407778427,-0.0595548966168604,-0.0494385702872615,0.0532741527289069,-0.083001089973797,0.103448220361408,-0.119276552230085,0.0623540467274454,-0.0746861771936651,-0.00345703194025348,-0.0128939856520854,-0.00849589389304992,0.0511994936013358,-0.131016547950258,0.110836282434314,-0.0383295004030272,-0.0267684740853231,-0.00888364666851813,0.340816955939113,-0.545820196058919,1.68044441696825,-3.11383836450961,5.27118754291539,-0.780711622570996,0.259801746520153,-0.279571317247301,0.128272802476262,-0.0637360584074665,0.0917235646604128,-0.150442458714016,0.0375677796660633,-0.03092640065082,-0.0263939568073393,0,1,0,0,0
1.23613722517374,-0.103992233941077,-0.872081924277781,0.3920307724645,-0.567144655089783,-0.547545961199516,0.431500107647306,0.0137463580644369,-0.0457649760547215,-0.0176770276341241,0.171985843624393,-0.224745693015943,0.16129737881822,0.0692190023019091,0.0783936438021285,0.099009512970919,-0.042525312435188,0.261739640935001,-0.246417217630395,0.545610676085248,-0.458604408080726,1.25330033114051,-1.70203208308702,-1.01609066785636,1.04844804602201,-0.550550190611773,0.293242357446609,0.0215325486247336,-0.0448920755443463,0.163594295975375,0.0873740227410456,0.0997508396700365,0.111896783527793,0.0648330532445692,0.0630303470033732,0.0729014514051957,0.0944237802253065,0.0788682529819331,0.108008789950095,0.167818618162987,0.093715331091363,-0.0270096733391321,0.112419473907934,0.0997649163573767,0.0664432612901008,0,0,1,0,0
-0.482158835808507,0.0415221139335428,-0.0874689716851042,-0.0837174166340064,0.0939491016700076,-0.0477109744258268,-0.113324171144767,0.100637484024865,-0.0871330255185534,0.014118250200022,-0.00883982526801835,-0.0357625010753242,-0.0479262389906569,-0.0293245427937867,-0.032313188577105,0.0652023941299812,-0.0721894148390189,0.101499808753263,-0.092364898547275,0.0466586539001341,-0.0698139049457605,0.0234759933185409,0.00474395363966664,0.00582135028210861,0.0842492780699643,-0.134552437324968,0.0964462917290425,-0.000224541453273018,-0.0652923976305785,0.0660435300592746,0.086720924724435,-0.144273506897966,0.586999283994568,-1.12275813392383,1.98588941471589,-4.14489480266581,1.47867700398469,-1.79403312964215,0.77046928053484,-0.352903391445218,0.25216343040898,-0.244707717805234,0.100169237932763,-0.0803501909340966,0.0282490506644452,0,0,0,0,1
2.22214820907498,0.0432359299140479,-0.111042064024571,-0.0927547302386946,0.0790599124621724,-0.0440353726461222,-0.134039451396929,0.0837709270654125,-0.089682901628433,0.0128872428914331,-0.0445138783294763,-0.0389643880434971,-0.0571734703100898,-0.0552578490814981,-0.0471585746489894,0.0515626136020492,-0.0852079977992754,0.103243160801708,-0.134165896238245,0.121752988200837,-0.295515966351647,1.46566464486424,-1.05684907901228,2.59520875466241,-3.24117603084369,4.94949452360452,-0.142589905816364,0.154944401835831,-0.177503573565198,0.139134179850697,-0.134412268226409,0.101522670278333,-0.095606319736706,0.0140252138723041,-0.0931912178392644,0.0229317020558883,0.00629882252474497,-0.0678052908097242,0.0129815770835781,-0.0356107326334988,0.0823809260820182,-0.137983758995495,0.0238113892501195,-0.054497655908935,-0.010031217768323,0,1,0,0,0
-1.58496051557415,0.0289730250106124,-0.116074604759787,-0.0453716772243107,0.0343612325942508,0.0122227178479094,-0.227328297964516,0.254382831364981,-0.328356408985557,0.69203653804431,-1.41650633043848,2.65322387943558,2.02310950047916,-1.23846455263266,0.636578816298512,-0.151060007894939,0.0600090632538251,0.0460253015794455,-0.0657611115705115,0.00672977818826177,-0.0420127860459825,0.00388258389303095,0.0059117501236071,0.0101053204101325,0.067969891500249,-0.13432636014744,0.0797999339882423,0.0260643987672754,-0.104854082791159,0.12222977926475,-0.0845647157288864,0.0952817680445205,-0.0764143756992415,0.0388906037892396,-0.0852523133321023,0.0298335776997115,0.0123216506600276,-0.0237173116122281,0.0729467182936457,-0.0621471442541376,0.11862606820595,-0.152268332075237,0.108479153803821,-0.0862408820462024,0.013417352073861,1,0,0,0,0
0.944197798735693,0.0585549918224189,-0.0838730851111695,-0.0875683971684851,0.0425063641674777,0.00258706438521417,-0.275127096241158,0.269982175861925,-0.354814434661253,0.388362101519722,3.23093378939389,-2.39476831500002,1.21403734234926,-0.644941113457463,0.246542615264456,-0.0351500079202088,-0.041498860512661,0.0851082679244726,-0.112843435954908,0.0267822751014066,-0.0848507400772999,0.00043729254551375,-0.0179782599714954,-0.0233452241052557,0.0535106398555262,-0.140133153463217,0.0572549101604131,0.0141658771358489,-0.115675978441185,0.105357141192076,-0.103579791625956,0.0797095313829495,-0.0970888470345503,0.00471518766728679,-0.101178533289709,0.00568796324062931,0.00631984640943747,-0.069685100861143,-0.0053753446670446,-0.0430985698984801,0.070116259587491,-0.15024486023718,0.0310083174676095,-0.0718618646003023,0.00355886260749145,0,0,1,0,0
-0.084168577502864,0.124438916978708,-0.109707792392073,-0.139486446257656,0.0666441351281768,-0.0870192035919764,-0.191196503394707,0.0492794244705817,-0.138553171472442,-0.0105268359017842,-0.0400488808327864,-0.192745445388028,0.164426003460233,-0.208473737079472,-0.0101900731608668,-0.0586192024925071,-0.0382867794256939,-0.132702218667495,0.163191360124857,-1.20751576124482,2.60372697927496,-1.61015024091538,0.605973575278731,-0.421427769713205,0.237036216502329,-0.26894746353844,0.0688837130281892,-0.0749613593519114,-0.111194332318315,0.100523793299042,-0.159093069271184,0.0533519252021995,-0.0147328104062275,-0.0443212034205855,-0.135992180909986,-0.0701347361686063,0.00296969788222709,-0.163852860318821,-0.0661053959284289,-0.0861003057606462,-0.00726982991515819,-0.143039048458599,-0.103855647374421,-0.0556333133046924,-0.0833716793133045,0,0,1,0,0
-1.08243577710522,-0.106766530490626,-0.217636272826326,-0.0742272668651392,0.0606589567825903,-0.207697780583033,-0.0925819984148823,-0.131326186154103,-0.0208936999718594,0.11780754622306,0.500079222671086,-0.384341072673385,0.60049056446553,0.16128518200167,0.0796676226650239,0.167195711485833,-0.11247547704823,-0.261215645114621,0.0347527123041135,-0.423369290291657,-0.13114580009372,-0.467300396846052,0.282288123150097,-0.0770043538545796,0.390538689118822,0.0330908432019281,0.305040366426151,-0.0591992926893584,-0.0779706432565968,0.294565947306282,0.00198115358146762,0.351219132253679,-0.410325352662373,-0.012258756215716,-0.508537330923083,-0.311544840814478,-0.121180020157677,-0.60198179674832,0.24842326055879,-0.417221284296503,0.13538086492584,-0.432766722596681,0.0674124421313119,-0.244987731790701,0.400208745572357,1,0,0,0,0
