Movie Title,Year,Genre,Rating,Gross,Production Budget,orig ROI,ROI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Insomnia,2002,Thriller,,67355513,46000000,-0.194662344565217,-0.312334303354197,-0.1691392,0.2306781,0.2212105,2.724176,-0.7504833,1.004541,-0.445879,0.5929861,-0.1808571,0.1848404,0.7659721,-0.6186295,1.112852,-0.4410864,0.5206834,0.1973192,0.458166,0.2609097,0.3286055,0.4399037,-0.5156501,0.7827511,1.770992,-0.3910524,0.2104722,0.2362647,0.3946608,-0.3309182,-0.05717825,0.2957322,-0.01307914,0.1104368,-0.02918931,0.3791117,0.3900133,0.04012272,0.9635401,-0.1629891,0.5796725,0.2453099,0.1908098,-0.395628,0.5259183,-0.9296452
IRobot,2004,Action,,144801023,120000000,-0.336328644583333,-0.591459087177842,0.05514411,-0.1431065,-0.3203078,0.6683324,-1.325302,0.3940692,0.006006592,-0.04346368,-0.02076099,1.026733,-1.068175,0.6389208,-0.9984879,0.5053145,-1.801231,-0.2086119,-0.3999331,0.1011205,0.02580816,-0.3845501,1.169906,-0.5162388,-0.004508827,-0.4701003,-0.7813177,0.4283119,-0.06682207,0.151412,-0.4258417,0.3449941,0.1346605,-0.02487024,0.5757249,-0.1293264,0.5817213,-0.5029163,-0.1617542,0.009655039,-0.0566501,0.4587204,-0.1216562,0.6260422,-0.5772093,1.353723
Juno,2007,Drama,,143495265,7500000,9.5229861,3.39547225012217,0.3212408,-0.8633608,-0.7069624,-1.064291,-0.9745477,-0.6824693,0.06066787,-0.6472938,-0.5153972,0.1054699,-0.4475216,-1.035306,-2.325479,0.1255147,-0.9747988,-0.2393744,-1.741164,-0.03913122,-0.9844284,0.05850834,-0.6995153,1.146993,-1.520812,-0.397181,0.1535508,-1.101112,-0.05430663,-0.8725332,-0.4134624,-1.297005,-0.5154836,0.2365403,-1.292976,0.2284063,-1.68204,-0.8139623,-0.4021786,-1.025855,0.004842317,-1.685848,-0.05947034,-0.841593,-0.6881455,-1.222236
Lake Placid,1999,Thriller,,31770413,27000000,-0.35282492037037,-0.627772039015241,0.2468596,-1.219566,0.2111243,-1.411894,-1.162417,-1.645828,-0.7424768,-0.4412909,-0.6635197,-0.5175118,0.01427247,-0.1988812,-0.3667906,-0.3435854,-0.2900065,0.04681528,-1.298261,-0.2882261,-0.7310664,-0.4224338,-1.427488,0.195852,-0.9256777,0.09572195,0.08112761,-0.4680096,0.6373411,-0.9128931,0.5912826,-0.6034786,0.9672308,-1.147729,-0.04405494,-0.0711726,0.4027688,-0.3826945,0.4739493,-0.782116,0.5096022,-0.2488855,-0.00934865,0.1643026,-0.745518,-0.1227582
Land of the Dead,2005,Horror,,20700082,15000000,-0.240996993333333,-0.397822494234107,0.09447622,-0.02046608,0.1026134,-0.02853222,0.1005619,0.1578445,-0.2460615,-0.3811236,0.5789486,-0.4348949,-0.03079717,-0.3885035,-0.07714695,-0.1456268,0.04732549,-0.1681665,-0.9885824,0.07774777,0.04041539,-0.5477928,0.07426396,-0.1503042,-0.3849189,-0.2711417,0.5004523,-1.007732,0.932004,-0.05405764,0.457681,-0.114237,0.8210867,-0.6262031,-0.4121994,-0.3169031,0.3958227,0.3639439,0.07199831,0.24195,-0.4237727,0.4572872,-0.08645365,0.2821057,-0.5440552,0.4298486
Legally Blonde,2001,Comedy,,96520674,18000000,1.94924281666667,1.5603446070655,-0.2531174,1.528818,0.2638054,0.2700401,-0.1657793,0.2279982,0.787259,-0.461318,1.139048,0.01260814,1.142866,0.5660945,0.7443896,0.04619713,0.5197189,0.3268034,0.5015926,0.08959539,-0.1423472,0.5884419,-0.03081611,0.5054444,0.2619176,0.3531003,0.4628859,0.8114721,-0.9370537,0.6958303,0.2511853,0.281931,0.1921837,0.6527523,-0.1845465,0.2641838,0.594769,1.835059,-0.643209,0.5486319,0.02640819,0.0579045,0.1713246,1.012264,-0.3596201,0.4426538
Little Nicky,2000,Comedy,,39442871,80000000,-0.728830261875,-1.88273190864393,0.2020361,1.69939,1.93313,-0.8665238,-0.2194413,-0.07378794,-0.4179175,-0.06017495,-0.4223593,0.5136489,-1.125435,0.5592361,-1.711044,1.582561,-0.2523458,0.0709863,-0.196139,-0.2718009,-0.1180272,-0.237983,0.03870092,-0.5092918,-0.4914033,-0.03965853,-0.4658182,0.1071847,-0.7676709,0.1246487,-0.4721813,0.01554351,-0.2590622,-0.1230641,-0.4481297,-0.1466811,-0.4526295,0.3671268,-0.2201091,-0.01404792,0.1492195,-0.6278797,-0.01196814,-0.2115247,-0.1079933,-1.200277
Lord of Illusions,1995,Horror,,13249614,11500000,-0.366322808695652,-0.658180007056896,0.3523686,0.1746824,0.8054888,-0.5959727,-0.769902,-0.5160932,-0.6432979,-0.5260368,-0.357184,0.2747643,-0.3934383,0.8603479,-0.1713387,-0.1397778,-0.7681022,0.3265441,-0.1540191,-0.1425792,0.2409258,-0.2970754,-0.6950004,0.2255044,-1.471351,1.399311,-1.048148,0.0907809,-0.7681904,0.3038013,-0.4274694,0.2073344,-0.7943517,-0.4944715,0.1124041,-0.7351607,0.1391969,-0.2894536,-0.1906266,-0.6610744,-0.387616,-0.4147678,-0.2574757,-0.1329907,-0.05178349,0.3049439
Lord of the Rings: The Fellowship of the Ring,2001,Action,,315544750,93000000,0.866124865591398,0.900045522600452,0.1747266,0.006259684,-0.1442593,0.1356389,0.704881,0.2116139,0.2541993,0.4063053,0.3758744,0.03189877,0.1121517,-0.3070403,0.1320867,-0.05739742,-0.135525,-0.1504228,0.5096137,-0.7573552,0.5773458,-0.629176,-0.0858431,-0.1208808,-0.1699388,-0.6361495,-0.4111833,0.1383933,0.04070078,-0.3124271,-1.494779,0.02127923,-0.3046218,-0.2305003,-0.03318159,-0.2859817,0.02121225,-0.1854309,-0.2087877,-0.1147106,-0.8978082,-0.020076,-0.1123295,-0.5615163,-0.9586283,0.2929576
Magnolia,1999,Drama,,22450975,37000000,-0.66626929054054,-1.58324364736505,-0.2789284,0.333844,0.3703087,0.0859934,0.2616768,0.3248435,-0.137897,0.8895177,0.3981248,-0.3324749,0.61143,0.6230258,-0.1480337,0.6277376,-0.6360926,1.026134,-0.06929407,0.9049863,0.5125195,0.3781222,0.066135,1.098941,0.4390638,0.6108624,0.3445402,-0.2505184,0.7979158,0.3136509,0.610606,0.5028585,0.2411672,0.0224545,0.397998,0.05860846,-0.09742411,0.5491745,-0.2698929,0.7199103,-1.151843,0.4793954,-0.1966009,0.1471023,0.4792036,-0.2985013
Manchurian Candidate,2004,Thriller,,65955630,80000000,-0.54655504375,-1.14100066246838,0.3681954,-0.4487304,0.09774536,-0.8568173,0.05545272,-0.8257455,0.375671,-0.9223717,-0.4960965,-0.8742611,-0.6904687,-0.6634514,-0.08588729,-1.109933,-0.2729884,-0.4181793,0.1959834,0.001512475,0.3758573,0.3481517,-0.3215111,-0.2523229,-0.4751114,0.05414042,0.5209498,-0.4487657,0.6351736,-0.8438607,-0.5732874,-0.5299152,-0.3416674,-1.534028,0.1768381,-0.8004397,0.6715996,-0.5009439,-0.5104551,-0.5496963,-0.4913136,-0.6151364,-0.08285299,-1.198286,-0.03708465,-0.9502341
ManOnFire,2004,Thriller,,77906816,60000000,-0.285854186666667,-0.485709423020247,0.5195456,-1.292275,-0.6868554,-1.723486,-0.9358633,-0.734345,0.1614554,-1.599441,-0.2725872,-0.4740074,-0.605276,-0.3932406,-0.4886908,-0.3933908,-1.010889,-0.4133115,-0.5232155,-0.7939114,-0.3014003,-0.6571521,-0.5583746,-0.4437577,-0.719077,0.02039887,-1.788852,0.846983,-1.77064,-0.9045666,-0.3699658,-0.3113053,-0.8743793,-0.01264833,-0.5450265,-0.7307024,-0.6157945,-1.180115,-0.9859778,0.3185492,-0.8741443,-0.8263073,-1.541642,-0.6019984,-0.1341309,-1.258853
"Matrix Reloaded, The",2003,Action,,281576461,150000000,0.032447023666667,0.046067756798054,0.1578011,-0.124535,-1.044517,1.199224,-0.7654003,-0.4673292,-0.76685,0.01757928,-0.3566608,0.5834895,-0.07630582,0.2797291,0.2711227,-0.1193125,0.1045927,0.1677955,0.0230105,-0.2772132,0.2712219,-1.029031,0.791431,0.03261884,-0.8956044,0.7828674,-0.09724643,-0.2168645,0.5151952,-0.1560904,0.02533154,0.1813665,-0.3107855,-0.8661068,-0.4363093,-0.2228717,0.8134429,-0.6019959,0.5994262,0.1479586,0.400864,0.1300348,0.514154,-0.2624847,-0.6535432,0.1434206
Men in Black,1997,Action,,250690539,90000000,0.531997738333334,0.615414167434089,-0.3958532,-0.1588267,0.5172094,-0.9473929,0.7913529,0.291249,0.7922221,0.9335864,-0.01774226,0.3186302,0.1793418,0.1479294,0.7319594,-0.3869739,0.4776759,-0.02080186,0.1524492,0.5076383,0.4031142,0.4304099,1.148731,-0.1505959,0.2792322,0.428352,0.01883884,0.7528496,0.6258464,0.7551165,0.6229102,0.9095508,0.5994582,0.02113474,0.2378003,-0.05270607,0.356179,-0.08354292,1.218728,-0.1010924,0.6831666,0.9605974,-0.06063695,0.6013682,-0.1255091,0.5766132
Mission Impossible,1996,Action,,180981886,80000000,0.24425046625,0.315276927626897,0.1831288,1.452433,-0.7952621,0.9647216,-0.125237,0.3236405,0.09062366,0.474575,-0.1077622,-0.3975991,0.2200697,-0.1994348,-0.2601058,0.4040152,-0.04020137,-0.3797516,-0.2035129,-0.5021922,0.07803698,-0.7019905,-0.08504979,-0.2819858,-0.4508995,-0.3730721,-0.4161366,-0.5630297,-0.6724637,-0.3070954,-1.195787,0.004060942,-0.9936665,-0.2734448,-0.9841874,-0.5317552,-0.3989516,-0.1692128,-0.278321,-0.2260278,-0.7070891,-0.1143138,-0.67639,-0.4800302,-0.8726694,-0.4336166
Monkeybone,2001,Comedy,,5409517,75000000,-0.960330208666667,-4.65581538097711,-0.2241782,0.7575412,0.4297761,1.072122,-0.2074434,0.1465724,0.3234584,0.4120499,-0.4029198,0.5904167,0.1436506,0.1448285,0.3391692,0.3435235,0.07473656,0.1029176,0.0370559,0.3407193,0.5463609,0.4189285,0.5847918,0.1439904,0.6381794,-0.08783226,0.8259004,-0.4266017,0.83851,0.4698291,-0.1062431,0.9238529,0.3652363,0.9632207,0.1374433,0.9341833,0.6576228,0.3441053,-0.5628859,1.826402,-2.370185,1.482493,-0.6260626,1.341293,-1.973808,1.023966
"Mummy, The",1999,Action,,155385488,80000000,0.06827523,0.095283390284692,-0.2362605,0.1261547,-0.2554557,1.695659,-0.6372005,1.160231,-0.04361538,0.04163112,0.3133358,0.3863725,-0.5313008,0.890153,0.4607292,-0.09398282,2.037581,0.1697277,0.3003747,-0.4165898,1.198194,0.6382119,0.9371395,-0.1674987,1.16762,-0.3224223,0.8304336,-0.08782938,0.4145458,0.1368497,0.03990654,0.6894233,0.2099146,0.1092216,0.2592414,0.355511,-0.07982053,0.1204326,0.1415149,0.0769604,0.4267989,-0.1903859,0.6248217,-0.0681799,0.3983628,0.1354927
Never Been Kissed,1999,Comedy,,55474756,25000000,0.220444632,0.287406845753284,0.3660997,0.0008791504,0.3300002,-0.4767656,-0.1397918,-0.7816014,0.29019,-0.4130427,0.1902013,-0.3282879,-0.2035093,-0.3506475,-0.2458631,-0.1566422,-0.4558467,-0.4462401,-0.6601799,-0.1447186,-0.4469322,-0.000200067,-0.8601067,0.06823901,-0.9752927,0.1523282,-1.312574,0.1579201,-0.01932783,-1.220108,0.7383387,-1.50518,0.1070945,-1.142819,0.5277198,-0.772634,-0.2414471,-0.2024274,-0.1507799,-0.006752649,-0.4686118,-0.1341685,0.2721525,1.634104,-1.926119,-0.0218292
New York Minute,2004,Comedy,,14018364,40000000,-0.807247495,-2.37517848544695,-0.4574123,0.04269003,0.2248138,0.07443679,-0.1403694,0.3187901,0.2900863,0.04273283,0.02361825,0.6384178,0.4002905,0.1495955,0.2331192,-0.0498415,0.608535,0.2251099,0.03957629,0.3227789,0.5108858,0.2516233,0.1615884,0.6769784,0.696372,-0.1424302,1.788265,0.6591064,1.165287,0.5717422,0.6536961,1.260853,0.8191879,0.5156012,0.7020909,0.6004281,0.5712152,0.5496768,0.1125566,0.2699964,0.02954056,1.027116,0.155894,0.2817706,0.7858807,0.3837284
Ocean's Eleven,2001,Thriller,,183417150,85000000,0.186816852941177,0.247097318518306,-0.2674296,-0.04010153,0.5642453,0.01470072,0.1969994,0.169049,0.02102421,0.07284264,0.6840516,-0.2634046,0.09746956,0.7959923,-0.01103986,0.495571,0.1304023,1.087033,-0.1601958,1.037851,-0.1783487,0.09500375,0.2378315,-0.1065377,0.9806277,0.5746101,0.2627341,0.7899203,0.1426534,0.6836296,0.1049943,0.4784609,-0.03809108,0.3355406,0.07838743,0.5466218,0.7179075,-0.2016858,0.5954682,-0.5301564,-0.06334019,0.008677601,0.4082976,0.3258369,0.2749357,0.1243476
"Pacifier, The",2005,Comedy,,113006880,56000000,0.109889,0.150415399857336,-0.1523064,-5.135195,5.590224,-7.077542,2.658015,-2.590322,-0.2962732,-0.2270691,0.9401028,-0.6020311,0.6953388,-0.6694811,0.5610604,-0.1348706,-0.3208471,0.3790794,0.1498147,-0.006330791,0.1543716,-0.02554508,0.2042917,-0.3156031,1.074291,-0.6356482,1.917161,-0.5005869,0.9478375,-0.4728159,0.06754072,0.2170067,0.1693898,-0.1610724,0.2509199,0.1815977,0.1764457,0.3067911,0.3691274,0.9311765,0.8873993,0.2518407,0.08437516,0.0370437,0.08304765,0.1788798
"Pianist, The",2002,Drama,,32519322,35000000,-0.488982082857143,-0.968554219536623,-1.262713,1.752494,0.5655612,0.7659469,2.496939,-0.2084563,2.652626,0.566818,1.671711,1.492363,1.050124,1.398094,1.532954,1.187288,1.303608,1.477712,1.129672,2.043973,0.7315449,2.333179,1.082991,1.972814,0.6965166,0.7768579,1.825145,1.263003,1.182451,1.337266,1.103942,1.406503,0.7968821,0.5088591,0.1827693,1.174802,0.8575874,0.9761099,1.675199,1.310662,1.180929,1.054427,0.6408442,0.8546089,-0.6987778,4.234796
"Postman, The",1997,Action,,17650704,80000000,-0.87865141,-3.04277074957776,-0.01487606,0.01119042,0.3042952,0.2550006,0.02117153,-0.3536596,-0.4675399,0.1614356,0.06253623,0.1609778,0.04049676,0.2109299,0.2267753,0.09957581,-0.3545813,0.2744657,0.2423141,-0.06571749,0.5487753,0.4622731,0.1382304,0.2501884,0.3120098,0.07563765,-0.2607533,1.166234,-0.2279334,1.436416,-0.01756492,-0.07061642,1.424158,-0.4548438,0.3666563,0.1756123,-0.05969645,0.02586745,0.3139992,-0.2066871,0.8786578,-0.778039,0.1915382,0.7068858,0.04155458,0.2669571
Rambling Rose,1991,Drama,,6266621,7500000,-0.540447793333333,-1.12169932908419,0.08734764,-0.07042474,-0.1767189,0.4965612,-0.004506659,-0.06522574,0.156448,-0.3285835,-0.07718644,-0.8308601,-0.4609804,-0.8885605,0.1887636,-0.07272744,0.2935092,-0.3590106,0.2743376,0.3536919,0.6399659,0.443969,0.09083466,0.1104053,0.5352841,0.149166,0.4914349,-0.879334,0.5376517,-0.2781689,0.7585673,-0.4455716,0.05392551,0.07507817,0.1451804,0.1701571,-0.1260469,-0.5145595,0.1543683,-0.07016964,-0.03035733,0.07540417,-0.387424,0.3556092,0.1251221,-0.2246829
Robin Hood Prince of Thieves,1991,Action,,165493908,50000000,0.820432988,0.864281634680003,0.2100656,-0.2307465,-1.04438,-0.6962197,-0.5966384,-0.8064102,-0.3592671,-0.2764187,-0.07129404,-0.9777795,0.017795,-0.569556,-0.3169881,0.0685901,-0.1847861,-0.2265181,-0.4174524,0.2644474,-0.3666326,0.206869,-0.7309929,0.5766331,-1.34869,0.3781938,-1.104414,1.019784,-0.388978,-0.3189389,0.9146958,-0.8878597,1.127057,-0.8271761,0.9329389,-0.6360146,0.4922043,-0.273554,0.9010368,-0.3478343,-0.1704623,-0.1783024,0.1127284,-0.09272611,0.1793784,-0.6125897
Rush Hour 2,2001,Comedy,,226164286,90000000,0.382115081111111,0.466877745998265,-0.1180383,0.04477993,0.5024488,0.3557794,-0.4962897,0.3976913,0.0593617,0.7042498,-0.3083785,-0.06038764,1.178721,0.2642167,-0.3332066,0.7717562,0.2509375,0.3557022,0.04779645,0.2497596,0.359102,0.6519467,-0.4080254,0.7499935,0.0002104229,0.2134569,0.09941793,-0.9569383,-0.1991483,0.1537376,0.4855905,0.6476669,0.2212711,-0.3064969,0.346768,-0.8374941,0.3122626,-1.306183,0.4373057,-0.1612008,0.3818756,0.5288615,0.207467,0.04570817,0.1870783,0.3154899
Sense and Sensibility,1995,Drama,,42993774,16500000,0.4331258,0.519165255148039,-0.1074386,0.3999107,-3.437631,2.379179,-1.066472,-0.3773006,0.1183189,-0.1250429,-0.1630159,0.7551466,-1.228172,1.290592,0.22143,0.885608,-0.3104099,0.7985104,0.3401154,0.6724226,-0.08178756,1.033326,-0.9418903,3.005985,-4.014347,-1.207251,1.292118,-1.314954,0.6859398,-0.9405469,1.236982,-1.081685,-0.4196847,0.3483324,-0.1727882,1.593235,-1.51558,0.8155328,-0.5907205,0.559898,-0.2238173,-0.2196348,0.9846197,-0.05010107,0.3131912,-0.92412
Shawshank Redemption,1994,Drama,,28341469,25000000,-0.376487682,-0.681510032920675,0.1926332,-0.04814332,-0.2097633,0.420836,-0.4080163,-0.2215732,-1.687941,0.6002787,0.3686205,-0.1965542,0.2324443,-0.2717635,-0.2327133,-0.4179269,0.09070164,-0.001060362,0.003388942,0.1909579,0.6649486,-1.187578,-0.3611844,-0.5524428,0.3434781,0.03374632,-0.3486546,0.05661956,-0.3643567,0.1951697,-0.3782716,-0.3841196,-0.4454663,-0.7036078,-0.3166939,0.08808416,0.1366161,-0.765647,0.5367209,-0.8907429,0.3555264,-0.1521802,0.2598863,-0.03776305,-0.2261985,0.4862303
Silence of the Lambs,1991,Thriller,,130726716,20000000,2.59498469,1.84598562665675,-0.09276345,0.2488103,0.3140769,-0.5018052,0.258482,0.6145902,-0.4127793,0.4303903,-0.2696705,0.3286997,-0.04953611,0.3289676,-0.07021261,1.231409,1.380462,-0.7627711,0.2718204,0.2926033,-0.442829,0.6044214,0.1113812,0.01346711,0.1283714,-0.416051,0.3201598,-0.3487874,0.4605854,-0.1616922,1.05612,-0.3542089,0.3335749,0.09932666,0.2146903,-0.0525154,-0.06520934,-0.004481586,-0.0788107,0.1308449,-0.1829257,0.6191521,-0.3428401,0.5951466,2.5321,-1.204786
Soldier,1998,Action,,14623082,75000000,-0.892764065333333,-3.22113966224286,-0.473278,0.5231125,0.5358477,0.1725619,0.4714576,0.3644381,0.5131701,0.3308384,0.1707493,0.3912069,0.1600658,0.3404346,0.1251642,0.3830649,0.6074066,-0.02864001,1.123866,-0.4134389,1.383231,-0.214793,0.420397,0.2693024,0.5140422,0.474443,0.8053147,0.3593552,0.5485144,0.5033397,0.2859412,1.642049,0.0518652,0.4852162,0.6986764,0.2430442,1.124843,0.4126516,1.400977,0.5726987,0.8078547,1.608815,-0.1319055,1.116725,0.3737438,0.9829528
Spanglish,2004,Comedy,,42044321,75000000,-0.691674979333333,-1.69747612556219,-0.009244873,-0.2638187,-0.2972993,-0.4044367,0.31984,-0.4497474,-0.4145343,0.693552,0.6725703,-0.5857812,0.06472783,0.0905022,0.05930699,0.2202484,-0.5997144,0.8556448,-0.9397297,0.9483646,-0.8299777,-0.1886409,0.6107939,-0.1515426,0.4863576,-1.921164,1.815613,-1.577364,2.858497,-1.42615,0.8909468,-1.131094,0.852626,-0.1792195,-0.1064733,0.1718099,0.2361619,-0.2318601,0.2917184,-0.265312,-0.5725118,-0.6841094,0.1395181,-0.1187234,0.6303226,-0.4857683
Sphere,1998,Horror,,37068294,73000000,-0.720718332876712,-1.84020722094149,0.007237547,0.149874,-0.4529926,0.2186194,-0.79079,0.7228744,-0.735823,0.01831014,-0.4711173,-0.03536657,-0.2161826,0.1639537,-0.4680454,0.3412319,-0.07896588,0.008753055,-0.2232718,-0.3030717,0.06268201,-0.06645959,-0.3426566,-0.3495107,1.063692,-2.099976,0.162546,-2.103017,0.9664116,-1.404779,0.4439266,0.3333983,-0.1339207,0.2940231,0.09406529,-0.306572,0.4603795,0.4852733,-0.3372239,-0.2516863,1.637,1.980338,-0.542697,0.3082673,-0.1352633,0.2693407
Suspect Zero,2004,Thriller,,8712564,27000000,-0.822521844444444,-2.49428662976894,0.2228285,0.01430545,-0.2673217,-0.6437479,0.182728,0.09514043,-0.4890946,-0.54175,0.02811378,-0.4684637,-0.4404643,-0.2598869,-0.733245,0.463295,-0.9169113,-0.1385601,-0.1823879,-0.01720286,0.4632346,-0.4272563,-0.5536929,-0.5913639,-0.7281218,0.269493,1.025404,-1.031047,0.02413096,-0.8666662,0.3872794,-0.9464953,0.1584277,-0.3409206,-0.1893193,0.1748919,-0.3841689,-0.6590029,-0.7795575,-0.353,0.6578088,-1.012986,0.07273384,-0.1377886,-0.06224013,-0.2524149
Swordfish,2001,Thriller,,69772969,102000000,-0.623773206372549,-1.41032549840005,-0.2254906,0.1227919,-0.5296666,0.9016528,-0.01594875,0.3645208,1.367276,-0.4787163,-0.4253299,-0.1426499,0.8433496,0.6774071,0.1074604,0.5554489,0.3633824,-0.1288448,1.243215,-0.1268964,0.7193074,0.3055376,-0.1283608,0.4992919,0.8662589,0.2008619,-0.3031016,-1.988452,0.4046118,-0.03258893,0.2713325,0.05003589,-0.2874376,0.109386,-0.8925473,0.6403426,0.1597336,-0.4079669,0.9225605,-0.8634725,0.1026102,-0.5326184,-0.3148768,0.1732139,-0.01888988,0.1534235
Taking Lives,2004,Thriller,,32682342,45000000,-0.600549153333333,-1.32391010771179,0.2897094,-1.473681,-2.372892,-1.193237,0.1918377,-0.3971173,-0.5113887,-0.6017783,-0.2666034,0.08884838,-0.3534427,-0.9867743,0.2947078,-0.2261752,-0.2094336,-0.2982468,-0.7063956,0.1471693,-0.1558868,-0.1253185,0.0215973,-0.8127828,0.5144092,-0.8132119,0.01927634,-0.6370291,0.2480084,-0.5306368,0.2805809,-0.1208297,-0.3774352,-0.3564375,-0.03213928,0.2746999,-0.3604046,0.04597881,-0.2022807,-0.3248671,-0.699277,-0.9871105,0.08917245,-0.09561163,-0.03672523,-0.04437375
Three Kings,1999,Action,,60652036,48000000,-0.305028754166667,-0.524974806766073,-0.001719565,-0.3195703,1.200951,-0.8741538,0.9208758,-0.8607458,0.5281856,-0.6270262,2.063063,-1.085288,0.403229,-0.1780179,-0.4382285,0.1729711,-0.2359007,-0.08219433,0.3897803,-1.167144,1.495871,-0.4619049,1.490575,-0.8955602,0.2164314,-0.3231952,0.1588523,0.2163285,0.1242843,-0.05663783,0.1383068,-0.253336,-0.04366094,-0.05827983,-0.2563349,0.08055686,-0.1911547,-0.2690618,0.04267444,-0.5711111,0.9319604,-0.2605996,0.1338684,-0.3476769,0.1395323,-0.2966267
Titanic,1997,Drama,,600788188,200000000,0.652167517,0.724359972285636,0.06050979,0.04083837,-0.1591927,0.2795091,0.01909062,0.01875988,-0.2487396,-0.04001705,0.1168276,-0.6722839,0.3637209,-0.3541418,0.02885718,-0.3006995,-0.2809827,0.4197807,-0.4167662,0.2454404,-0.8813358,0.1477292,-0.3610489,-0.08139919,-0.06694618,-0.2793961,0.3140412,-0.2307827,0.6287018,-0.0748368,-0.1732544,-0.3717379,0.1972542,-0.4106552,0.9975343,0.07127966,-0.9583571,0.3122115,-0.04766536,-0.6184269,0.2692849,-0.4421067,0.301818,0.2828403,0.08853722,-0.1037356
Tomorrow Never Dies,1997,Action,,125304276,110000000,-0.37347862,-0.674564352628846,-0.1524291,0.1678688,0.08990753,0.7046909,0.3152405,0.4115308,-0.7224452,0.4898088,-0.1898206,0.6689887,-0.2973505,-0.07951671,0.6107874,-0.1922787,0.07853356,0.03122415,1.272111,0.04257762,0.738837,0.04727678,0.1056453,-0.5453505,0.7903921,-0.6471293,0.1053886,0.3312817,0.0723673,0.3373191,-0.4352545,0.02071923,-0.2324763,0.03951383,-0.07087654,-0.006317054,0.07591043,0.286038,0.2762896,0.2679355,0.2533184,-0.2463122,0.4517991,-0.1867827,0.4102448,-0.1255634
