"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","RRC_V1","RRC_V2","RRC_V3","RRC_V4","RRC_V5","RRC_V6","RRC_V7","RRC_V8","RRC_V9","RRC_V10","RRC_V11","RRC_V12","RRC_V13","RRC_V14","RRC_V15","RRC_V16","RRC_V17","RRC_V18","RRC_V19","RRC_V20","RRC_V21","RRC_V22","RRC_V23","RRC_V24","RRC_V25","RRC_V26","RRC_V27","RRC_V28","RRC_V29","RRC_V30","RRC_V31","RRC_V32","RRC_V33","RRC_V34","RRC_V35","RRC_V36","RRC_V37","RRC_V38","RRC_V39","RRC_V40","RRC_V41","RRC_V42","RRC_V43","RRC_V44"
0.361214123593836,-1.24897407183133,-0.260912666986322,-2.00814568660072,-0.342533947296423,-0.650509291363109,-0.831854127452099,-0.0666104810964784,-1.09458734216591,0.256596022433416,-0.384888932306173,-0.638880912966742,-0.319445066211891,0.648489171668659,-2.08831844175555,-0.379961765352131,-1.10856558164454,-0.14729157877927,-0.900705243122066,0.42897764723387,-1.86198095101308,-0.602726441178017,-0.433215571423679,-0.629063346449472,0.187395603397966,-2.01296994157544,-1.76309368890969,-0.970554526128515,-0.00190250210368906,0.109427836146001,-0.421198239142282,0.385322147319549,-1.67543500531794,-0.0528565164842655,-0.277499973335943,-0.377497144473666,-0.968823044317098,-1.1549735539242,-0.932331194284767,-0.220602404145957,-0.519938269790075,-0.623367309074859,-0.27751658670636,-1.27176512241187,0.395392993656907,-0.973734115032215,-0.0860583310934313,-0.9945320527894,-0.113642643076937,-0.351088356331288,-0.541863892758183,-0.110076154690145,-0.654984432020764,0.0277400290190542,-0.294438232171356,-0.465654302759643,-0.237326049186308,0.207508484894847,-1.1557083429462,-0.338098182555701,-0.480768796680062,-0.249345348455398,-0.639210760425438,0.124515230418985,-1.13794311534124,-0.184634868329793,-0.390670942636865,-0.517631683236031,0.024606815742692,-1.3435320172323,-1.02988607967418,-0.361619789883367,-0.108358637503323,-0.0373000666981603,-0.389983482569435,0.152491416598973,-0.91111188928547,-0.0756531617344741,-0.223518878395306,-0.348296097869682,-0.726444187938132,-0.77359059519736,-0.693211573443236,-0.252061204242354,-0.43365358277032,-0.509559898924882,-0.22288652772873,-0.724984135178963
-0.595274920665237,-0.343175642950029,-0.269096813103074,1.04130728956891,-1.89631703908213,-0.0830054340488838,-0.844774831949379,0.944755277738807,-0.494794667442315,0.708980170407625,0.506023030907568,0.999954948419265,0.999412653104976,0.372095441686231,0.748782696190532,0.480115748113982,0.73557967594096,0.334921748220124,0.735912310646142,0.965001775590094,0.305983031460752,-1.37015525332061,-1.27722241263556,0.921010321565947,-1.99954728612173,1.83913593818971,0.0749850788204592,0.952259511116776,0.220371312740319,0.0220021757659917,1.27753409788462,-0.161575636901976,1.3269943562772,0.247876409374788,0.715474478699206,0.583901197494941,0.82216418171802,0.336963312637858,-0.39927244648566,0.92875403519534,-0.268096479693941,0.487927493299334,0.25253644567352,0.704106160023575,-0.327356682889713,-0.354976835520144,-0.0903008068331764,0.420042371747316,-0.897645927651334,-0.127888101442458,-0.548728258971121,0.50452268644945,-0.311070291109935,0.290912475296064,0.19913512031363,0.382943797805885,0.599320613561036,0.026322200609469,0.465905839810704,0.0721676192459988,0.264982622000215,0.0465640083671843,0.428576624293267,0.460914953804869,-0.0178108414293775,-0.460503683255281,-0.908826998991146,0.450664099727642,-1.42106505289137,0.979519027581791,-0.0128119956394154,0.228968363770194,0.000816982637381723,-0.0847696806078632,0.359742865017597,-0.128873943878073,0.436334824783445,0.0195219211865425,0.370097083140042,0.26954645220032,0.424709767568667,0.0625306340787765,-0.349721581050561,0.400401670709906,-0.27000628748778,0.142796381605723,0.16690167638076,0.246069612619752
0.412141959433899,0.0673531188491641,0.322206806261687,-0.998440904896889,0.487787840704683,-0.654065808109198,-0.00735445625814997,-1.50411732366811,0.926275265504604,-0.447069753316837,-0.848515412829471,-0.0246042735589656,-1.2151876967796,0.597407365308547,-0.926292361395076,-0.736992599651265,-0.314409736981681,-0.123480701946827,-0.309503645250612,-0.703692697652609,-0.8146655097751,0.0808466457246487,-1.07603509033431,0.24166501540593,-0.364951379446345,-0.612660462593503,0.908334016402461,2.35614315839967,2.58795346335046,-0.454868126479218,1.01332774512895,-3.80712330303364,7.07158486773943,-2.89740858284528,0.824328439153403,-1.07046785116477,-0.22408523482123,-0.369857982580264,-0.232286233355933,1.05712061114686,-1.12638727459797,0.352307704459278,0.947820897342397,-0.710262384264612,0.433875480311145,-0.0745417500607337,0.21621757934809,-0.526152126391999,0.305318673008959,-0.352487140558061,-0.10383300313342,-0.983637506611148,0.50375467384795,-0.381614375627683,-0.551291530523349,-0.147578526102937,-0.805560265484621,0.174022476765928,-0.491524064337743,-0.508405555098624,-0.159621183511037,-0.234733845922456,-0.253489852948183,-0.586329618815088,-0.596821659366561,0.0610902001261425,-0.785313273246448,0.0262925303601622,-0.340520457881858,-0.499061356314123,0.448309487429146,0.660168175677673,1.16371711870752,-0.343696510947935,0.243136817352971,-2.00441789891064,3.01442365756412,-0.975888737921245,0.435171716499956,-0.793633654484508,-0.247765243301244,-0.333590879828289,-0.242119757959895,0.473272385421442,-0.827725350310238,0.0631843643218927,0.678197077417221,-0.449030259476561
0.355204476794269,-0.143402362219782,0.296601470486329,-0.726756128885557,-0.0583731429834439,-0.0628426524130733,-0.340544005968176,-0.232578194484975,-0.166194496633086,-0.35125701442529,-0.331108300503756,-0.106704507597549,-0.684994540520987,0.560503238061993,-0.279843503213371,-0.218177792710173,-0.466500639214194,-0.016349782175828,-0.227544830390325,-0.399681619803005,-0.167157088714283,-0.0700217540251871,-0.284688686913909,-0.557219920355596,-0.441978514480312,0.301882470730791,-1.00069103091322,1.32657281715628,-2.88660616543491,-0.189030007867964,-0.191921558053395,-0.173745823055545,0.00953635460078475,-1.03563599436691,0.531009020681756,-0.677330323601376,0.227122167834982,-0.65118594125098,0.177172127688712,-0.179416556975066,-0.0829267181631039,0.189186592678451,-0.591498166699085,-0.202432058799767,0.39085193769122,-0.218510301948747,0.202944353982204,-0.400123511199397,0.029738376517401,-0.119958044329403,-0.28084619061209,-0.210933399879688,-0.122654776533858,-0.325875745104258,-0.264643271688699,-0.190090472724733,-0.469220470601353,0.14983046021395,-0.122030491185334,-0.260925567046748,-0.221125018765729,-0.168993146131951,-0.200017012960115,-0.395537381890099,-0.262270400248174,0.00685730452701464,-0.299486723525957,-0.472752728154219,-0.391439008509643,0.0524629223788259,-0.608021685905572,0.343937882413057,-1.52525658199298,-0.199354074206748,-0.288793456952747,-0.135135203135222,-0.154921202082596,-0.38668035648997,0.259820690825358,-0.540983860996602,0.0422475377901731,-0.491254574523055,0.0217251745190044,-0.228680958278043,-0.149682608756512,-0.0325715786826226,-0.453781001889784,-0.199454011685435
-0.298099505659482,1.29321626365021,-0.813835445328675,1.48345030370173,1.08748344038715,0.709056266252408,0.177660213705274,0.728318094781074,1.04022406553087,0.107882027688486,0.631703009972742,0.30488192968024,0.426601290512954,0.65131537041125,0.32498251278604,0.055224632772837,2.31688209721409,1.0468593966242,0.36868515532648,0.937309904928257,-0.214027398765592,0.65278041144141,0.748309847299703,1.00182803345786,0.24337323284574,0.383309649810137,0.239868449871204,0.513912514967202,0.880583953474386,0.104892519191865,-0.452332390850506,1.39591317091351,0.273453541721312,0.580395804931958,0.867000543647091,0.866422169398478,1.06883080538394,1.13331280603692,1.36101957851333,0.344758885825745,1.01777180853716,0.888994393623587,0.0762341084088059,1.45773156287106,-0.102802688923796,0.762853988710861,-0.372680959722753,0.625142828998987,0.607911307966471,0.183631143962496,-0.0055404951929929,0.372995550333498,0.569091589953024,-0.0587736695000213,0.268762974881521,0.0230312175689341,0.235945013693745,0.209361162409835,0.223672533823865,-0.130509803875262,0.904443379864253,0.48344328946863,0.188984593232841,0.443536001743053,-0.286487106522426,0.266684110164066,0.334695869045597,0.501149087137243,0.0616106554649272,0.101568398536732,0.0784238134717972,0.0943310363422912,0.325097755554602,-0.0397626130928364,-0.403724372370992,0.672415460637896,-0.036478999538009,0.124756693716347,0.460681781021597,0.451108527054446,0.583254315177274,0.508826139121553,0.784567457019328,0.0688812292929388,0.565553479532159,0.378232119072054,0.0372531936352304,0.616443319842898
-0.00580883015347453,0.0278163351994127,0.00465136369544797,0.0742047833436027,-0.0404867010010336,0.0670832645824735,-0.0387729478046215,-0.0176748798122261,0.0315868516023129,-0.00330147747340735,0.0549911238686576,-0.017322738595338,0.0961271523413403,-0.103052900301469,0.183592931892397,-0.261987590907669,0.512481046054811,-0.906933040645457,1.67274063237899,-3.13801800666601,5.61695941250934,-9.09617744450119,-3.42586330375259,2.75518257796068,-1.62259639261952,0.902142094177548,-0.483637460571924,0.29661635665511,-0.114492165036061,0.112175163970892,-0.0116705933097263,0.00454634522828551,0.0662870507566661,-0.0330700087277733,0.04336636810017,0.0126641719256183,0.0725013209941855,-0.0566744194019364,0.0485634256065939,0.0191688304685633,0.0291434533752413,0.0171096198970607,0.0178772470857003,0.0145528499872414,0.118060260262624,-0.101549605132851,0.0516040397200889,-0.0285752924378365,0.0387634645993178,-0.0688579550237301,-0.120524665099567,-0.0803383831895488,-0.00924925270362999,-0.12345417426602,-0.0507406694690723,-0.143808107792644,0.0263014101602267,-0.285155062549079,0.142857878821057,-0.2818232904529,0.174764067328955,-0.715497990472428,1.03979667462838,-2.11407122084825,2.72623661438114,-3.23778875809944,-2.22792921037151,1.59642981250815,-1.17188282449203,0.414455502264173,-0.321917632214124,0.0275889934573718,-0.163660006585872,-0.0358083468694042,-0.209240666615673,-0.0434082997782793,-0.129452313443784,-0.069391185228037,-0.0316998629054839,-0.0975589661941688,-0.0571347452642029,-0.158074454366427,-0.0611471210435608,-0.115948660115398,-0.0768591887550117,-0.133584823492919,-0.00566103340063655,-0.0928154817536298
-1.27455831572632,1.94155051756443,1.10775912256181,1.23037805971372,-0.13663944843262,1.22613471962091,0.371786010502818,0.898494295529476,0.0568445841962762,0.754522527093859,0.880038335015369,1.23774467660511,0.72358026619645,0.974148783790308,1.07998404803649,0.570444412783681,0.885671747875941,0.954512553516495,0.289296199917809,1.13742508707851,0.852690523045802,0.745294038025634,0.116148790258341,1.80229456846475,0.105518404155749,3.32102934908464,0.183244474208558,0.654955782222367,1.72748797052748,0.0626515399303298,1.65807128761368,0.300114250908657,2.52971635214107,-0.472809803195257,2.20805224853837,0.594577866659397,1.3278879527337,1.13415629552655,1.81830504074243,0.402004781080176,1.24195072998799,0.796151832459138,1.63612628332121,-1.44280163884703,-0.840642074929089,1.20573567891417,0.623430084679862,0.507748159626115,-0.00975300478804046,0.386998999708133,0.0975924694899507,0.476410259459063,0.00523323728411681,0.317406536752478,0.40634300970291,0.506072609193893,0.424340217567913,0.420990372005276,0.655212030668068,0.115255319431351,0.325678152961113,0.426774812223017,0.137188420769582,0.569124922762525,0.264659121477954,0.299940125740279,-0.0534029760146829,1.0011823347461,-0.0295178549079511,1.8731896960247,0.0470917622057834,0.137652169421198,0.741076899685074,-0.0626982474134362,0.527690899653782,0.108654064938703,0.976098997754422,-0.208558758191859,1.26238387480263,0.276407812590556,0.749762850547551,0.509298853138318,1.07923100131135,0.101378390415843,0.71122538783928,0.323731344168059,1.18436024202542,-0.809041053142811
0.0552694942685754,0.0570767782854048,-0.47018197359855,0.837302574709175,-1.26124168336969,1.77386642400224,-3.51100879719403,6.27787031329864,-11.81869691755,0.519808441751113,0.26223205784489,-0.239323396649192,0.0918286435796454,-0.11157591513797,0.0166571722132607,-0.109435185699772,0.00897367589344499,-0.0576256332962512,0.0113225510406868,-0.242577298452119,0.428989579411285,-0.765543484429405,-1.58708623317303,0.668975879360651,-0.0192162550645325,-1.2225419656741,0.389056025005798,-0.152390593126985,-0.128728411582157,0.23601619167327,-0.386877092140539,-0.658532948245227,0.290296627023317,-0.154600066450781,0.0353781123030447,-0.0280452209504353,-0.0252177888483362,-0.139316282587361,-0.204779552181628,0.0515268348330543,-0.0908760607932634,0.150563345440044,-0.584259360122156,-0.0139254910484849,0.164212737894233,-0.0815615905990137,-0.194538793649983,0.325409054106206,-0.577201479862559,0.6024228324327,-1.96521498000602,3.74541381993407,-6.80406408417132,0.180862671783003,0.0640726979323354,-0.258761253002361,0.0235745557334087,-0.290742213130364,0.047441683788629,-0.209054227363261,-0.0288486004201334,-0.194321999304365,-0.0441714545854247,-0.296941353373184,0.0457435374144335,-0.24316296117795,-1.09905983528668,0.293223913119323,-0.111973317619198,-0.866856507113702,0.160974582782278,-0.110322515566835,-0.170652512861237,0.0314337619766722,-0.374836029597739,-0.384546168344719,-0.0289200673495389,-0.107852664921831,-0.0364753696028436,-0.123720853528861,-0.119943534846054,-0.204389159623021,-0.224395126769956,-0.0975797748569024,-0.154848107382468,-0.0552443364932698,-0.448457758283671,-0.106811332616823
-0.260579504759572,-0.271116819173135,-0.852630131127395,-0.698631154726351,-0.740600774655394,0.924621013449812,0.392406520993872,0.416791006824375,0.199222672489525,0.33700178344381,-1.06753554452319,0.38957406823046,-0.0135469172067203,0.293476291909381,0.179864071911679,0.365823231107859,0.995843589052556,0.693791733478449,0.564629344231739,0.0776529403055089,0.162171266994009,-1.35255347564011,0.50244350913745,0.139198175339527,0.608614143649064,0.253219981511167,1.05281537179159,0.262601072489062,0.223931861530186,-0.687385930056699,-0.0203450521816796,0.528382580281475,-0.393093636662894,0.141008708661048,1.1348938074589,-0.274179013517759,0.495563853698464,0.358399072791437,0.193951965738245,1.1673569858063,-0.4044514769632,1.46421088306589,-0.298591555967385,0.461245569207036,-0.0744515345878416,-0.30575294602842,-0.392791245021206,-0.387076951882932,-0.314498027447785,0.268413134251007,0.108547501821053,0.18368304339014,0.0868711764978026,0.074515719357957,-0.672630680883189,0.0668852664092903,-0.0432727697784808,-0.0252155517941354,0.140726558175003,0.0176489155300006,0.370230395534266,0.266783941278441,0.3168255372214,-0.0959702439788861,-0.0921147505577916,-0.454176345171968,0.183752623147855,-0.0377161752757071,0.303052035828826,0.0231165207083209,0.528256138667583,0.0171412728341087,0.00256583966063376,-0.469946976943602,-0.21306909221611,0.226092465006275,-0.335615697564617,-0.0142992583466077,0.620832645991545,-0.281898711155291,0.214787969130247,0.0745438060378417,0.0325376909025767,0.535851007224642,-0.358610035471205,0.715897776061332,-0.238384551356732,0.12671432414452
0.0746138480334792,-0.0210317428588942,-0.0199994475818967,0.0180150318761483,-0.111824826077451,-0.0316028853557909,-0.0412287313681031,-0.0353410372065183,0.0642434347254961,-0.067746746813728,0.104976793438837,-0.187383775198153,0.0658097958847525,-0.0660621418441631,-0.0529511569774782,-0.0317621881524575,0.0646102288966702,-0.120305945022985,0.0383954449293127,-0.134772003506023,0.063342258242602,-0.105365061725783,0.0745658597932726,-0.136321432108853,-0.230771842140646,0.00936015890227293,0.177790182346954,-0.449955525844458,0.869040593800453,-1.87421014957584,3.33874923934917,-6.36035557613571,12.0975011836908,-27.6380194925151,6.17234789636896,-2.74396294970757,1.24625403581484,-0.827451142018105,0.370139459923083,-0.400916887942089,0.0501031896954025,-0.102629872351248,0.087394781170377,-0.0897504118834143,0.178829868650203,-0.134918070925047,0.0388256182064374,-0.0546404870704734,0.00276788408941997,-0.107671389569289,-0.121829346103842,-0.091073965017458,0.0094756520896276,-0.16094492025971,-0.023048152672055,-0.231866635215459,0.0070689222798326,-0.260906256043218,0.00765534965200682,-0.172003410293683,-0.00634980963238443,-0.232785661940798,-0.0265081376452246,-0.229284564283086,-0.143177205098595,-0.00584760862797729,-0.0789317350357547,-0.209827010728864,-0.251821487570938,-0.123945588533159,0.0440737093363464,-0.201718938102541,0.319427931370438,-1.1143583229303,1.2694490417458,-3.3179926465677,5.26998194371014,-8.80572542147753,3.6323030282856,-1.86910511524879,0.697292791019156,-0.590038296305885,0.146068593991784,-0.354421536047326,-0.0632395104747696,-0.203874731831235,0.0454604829565538,-0.144075943023298
